Date,strategy,weight_sum
2023-04-05,gaussian,1
2023-04-06,gaussian,0.99999999999999989
2023-04-07,gaussian,1
2023-04-10,gaussian,1
2023-04-11,gaussian,1.0000000000000002
2023-04-12,gaussian,1.0000000000000002
2023-04-13,gaussian,1
2023-04-14,gaussian,1.0000000000000002
2023-04-17,gaussian,1.0000000000000002
2023-04-18,gaussian,1
2023-04-19,gaussian,1
2023-04-20,gaussian,1.0000000000000002
2023-04-21,gaussian,1.0000000000000002
2023-04-24,gaussian,1
2023-04-25,gaussian,1.0000000000000002
2023-04-26,gaussian,1.0000000000000002
2023-04-27,gaussian,1
2023-04-28,gaussian,1
2023-05-01,gaussian,1
2023-05-02,gaussian,1
2023-05-03,gaussian,1
2023-05-04,gaussian,1.0000000000000002
2023-05-05,gaussian,1
2023-05-08,gaussian,1.0000000000000002
2023-05-09,gaussian,1.0000000000000002
2023-05-10,gaussian,1
2023-05-11,gaussian,1
2023-05-12,gaussian,1.0000000000000002
2023-05-15,gaussian,1
2023-05-16,gaussian,1.0000000000000002
2023-05-17,gaussian,1.0000000000000002
2023-05-18,gaussian,1.0000000000000002
2023-05-19,gaussian,1
2023-05-22,gaussian,1.0000000000000002
2023-05-23,gaussian,1.0000000000000002
2023-05-24,gaussian,1.0000000000000002
2023-05-25,gaussian,1
2023-05-26,gaussian,1.0000000000000002
2023-05-29,gaussian,1
2023-05-30,gaussian,1.0000000000000002
2023-05-31,gaussian,1
2023-06-01,gaussian,1.0000000000000002
2023-06-02,gaussian,1.0000000000000002
2023-06-05,gaussian,1.0000000000000002
2023-06-06,gaussian,1
2023-06-07,gaussian,1.0000000000000002
2023-06-08,gaussian,1
2023-06-09,gaussian,1
2023-06-12,gaussian,1.0000000000000002
2023-06-13,gaussian,1
2023-06-14,gaussian,1
2023-06-15,gaussian,1
2023-06-16,gaussian,1.0000000000000004
2023-06-19,gaussian,1.0000000000000002
2023-06-20,gaussian,1.0000000000000002
2023-06-21,gaussian,1
2023-06-22,gaussian,1
2023-06-23,gaussian,1.0000000000000002
2023-06-26,gaussian,1
2023-06-27,gaussian,1.0000000000000002
2023-06-28,gaussian,1.0000000000000002
2023-06-29,gaussian,1.0000000000000002
2023-06-30,gaussian,1.0000000000000002
2023-07-03,gaussian,1.0000000000000002
2023-07-04,gaussian,1
2023-07-05,gaussian,1
2023-07-06,gaussian,1
2023-07-07,gaussian,1
2023-07-10,gaussian,1.0000000000000002
2023-07-11,gaussian,1.0000000000000002
2023-07-12,gaussian,1.0000000000000004
2023-07-13,gaussian,1
2023-07-14,gaussian,1
2023-07-17,gaussian,1
2023-07-18,gaussian,1
2023-07-19,gaussian,1
2023-07-20,gaussian,1
2023-07-21,gaussian,1
2023-07-24,gaussian,0.99999999999999989
2023-07-25,gaussian,1
2023-07-26,gaussian,1
2023-07-27,gaussian,1
2023-07-28,gaussian,1.0000000000000002
2023-07-31,gaussian,1.0000000000000004
2023-08-01,gaussian,0.99999999999999989
2023-08-02,gaussian,1.0000000000000002
2023-08-03,gaussian,1
2023-08-04,gaussian,0.99999999999999989
2023-08-07,gaussian,1.0000000000000002
2023-08-08,gaussian,1
2023-08-09,gaussian,0.99999999999999989
2023-08-10,gaussian,1
2023-08-11,gaussian,1.0000000000000002
2023-08-14,gaussian,1.0000000000000002
2023-08-15,gaussian,0.99999999999999967
2023-08-16,gaussian,1.0000000000000002
2023-08-17,gaussian,0.99999999999999978
2023-08-18,gaussian,1.0000000000000002
2023-08-21,gaussian,1
2023-08-22,gaussian,1
2023-08-23,gaussian,1
2023-08-24,gaussian,1
2023-08-25,gaussian,1.0000000000000002
2023-08-28,gaussian,1
2023-08-29,gaussian,1
2023-08-30,gaussian,1
2023-08-31,gaussian,1
2023-09-01,gaussian,1.0000000000000002
2023-09-04,gaussian,1.0000000000000002
2023-09-05,gaussian,1
2023-09-06,gaussian,1.0000000000000002
2023-09-07,gaussian,1.0000000000000002
2023-09-08,gaussian,1
2023-09-11,gaussian,1
2023-09-12,gaussian,1
2023-09-13,gaussian,1
2023-09-14,gaussian,1.0000000000000002
2023-09-15,gaussian,1
2023-09-18,gaussian,1.0000000000000002
2023-09-19,gaussian,1
2023-09-20,gaussian,1.0000000000000004
2023-09-21,gaussian,0.99999999999999978
2023-09-22,gaussian,1.0000000000000002
2023-09-25,gaussian,1
2023-09-26,gaussian,1.0000000000000002
2023-09-27,gaussian,1
2023-09-28,gaussian,1
2023-09-29,gaussian,1
2023-10-02,gaussian,1.0000000000000002
2023-10-03,gaussian,1.0000000000000002
2023-10-04,gaussian,1
2023-10-05,gaussian,1
2023-10-06,gaussian,1.0000000000000002
2023-10-09,gaussian,1.0000000000000002
2023-10-10,gaussian,0.99999999999999978
2023-10-11,gaussian,1.0000000000000002
2023-10-12,gaussian,1.0000000000000002
2023-10-13,gaussian,0.99999999999999978
2023-10-16,gaussian,1
2023-10-17,gaussian,1.0000000000000002
2023-10-18,gaussian,1.0000000000000004
2023-10-19,gaussian,0.99999999999999989
2023-10-20,gaussian,1
2023-10-23,gaussian,1
2023-10-24,gaussian,1.0000000000000002
2023-10-25,gaussian,1.0000000000000002
2023-10-26,gaussian,0.99999999999999989
2023-10-27,gaussian,1.0000000000000004
2023-10-30,gaussian,1
2023-10-31,gaussian,1.0000000000000002
2023-11-01,gaussian,1.0000000000000002
2023-11-02,gaussian,1
2023-11-03,gaussian,1.0000000000000002
2023-11-06,gaussian,1
2023-11-07,gaussian,1.0000000000000002
2023-11-08,gaussian,1.0000000000000002
2023-11-09,gaussian,1.0000000000000004
2023-11-10,gaussian,1.0000000000000002
2023-11-13,gaussian,1
2023-11-14,gaussian,1.0000000000000002
2023-11-15,gaussian,1
2023-11-16,gaussian,1
2023-11-17,gaussian,1
2023-11-20,gaussian,1
2023-11-21,gaussian,1
2023-11-22,gaussian,1.0000000000000002
2023-11-23,gaussian,1
2023-11-24,gaussian,1.0000000000000002
2023-11-27,gaussian,1.0000000000000002
2023-11-28,gaussian,1.0000000000000002
2023-11-29,gaussian,1.0000000000000002
2023-11-30,gaussian,1.0000000000000002
2023-12-01,gaussian,1.0000000000000002
2023-12-04,gaussian,1.0000000000000002
2023-12-05,gaussian,1.0000000000000002
2023-12-06,gaussian,1
2023-12-07,gaussian,0.99999999999999989
2023-12-08,gaussian,1
2023-12-11,gaussian,1.0000000000000002
2023-12-12,gaussian,1.0000000000000002
2023-12-13,gaussian,1.0000000000000002
2023-12-14,gaussian,0.99999999999999989
2023-12-15,gaussian,1.0000000000000002
2023-12-18,gaussian,1.0000000000000002
2023-12-19,gaussian,1.0000000000000002
2023-12-20,gaussian,1
2023-12-21,gaussian,0.99999999999999989
2023-12-22,gaussian,1.0000000000000002
2023-12-25,gaussian,1.0000000000000002
2023-12-26,gaussian,1
2023-12-27,gaussian,1
2023-12-28,gaussian,1
2023-12-29,gaussian,1.0000000000000002
2024-01-01,gaussian,1.0000000000000002
2024-01-02,gaussian,1
2024-01-03,gaussian,1.0000000000000002
2024-01-04,gaussian,1.0000000000000002
2024-01-05,gaussian,1.0000000000000002
2024-01-08,gaussian,1
2024-01-09,gaussian,1
2024-01-10,gaussian,1
2024-01-11,gaussian,1.0000000000000002
2024-01-12,gaussian,1.0000000000000002
2024-01-15,gaussian,1.0000000000000002
2024-01-16,gaussian,1
2024-01-17,gaussian,1
2024-01-18,gaussian,1
2024-01-19,gaussian,1.0000000000000002
2024-01-22,gaussian,1
2024-01-23,gaussian,1
2024-01-24,gaussian,1
2024-01-25,gaussian,1.0000000000000002
2024-01-26,gaussian,1.0000000000000002
2024-01-29,gaussian,1
2024-01-30,gaussian,1.0000000000000002
2024-01-31,gaussian,1
2024-02-01,gaussian,1
2024-02-02,gaussian,1.0000000000000002
2024-02-05,gaussian,1.0000000000000002
2024-02-06,gaussian,1
2024-02-07,gaussian,1
2024-02-08,gaussian,1.0000000000000002
2024-02-09,gaussian,1.0000000000000002
2024-02-12,gaussian,1
2024-02-13,gaussian,1.0000000000000002
2024-02-14,gaussian,1.0000000000000002
2024-02-15,gaussian,1
2024-02-16,gaussian,1
2024-02-19,gaussian,1
2024-02-20,gaussian,1
2024-02-21,gaussian,1
2024-02-22,gaussian,1
2024-02-23,gaussian,1
2024-02-26,gaussian,1.0000000000000002
2024-02-27,gaussian,1.0000000000000002
2024-02-28,gaussian,1.0000000000000002
2024-02-29,gaussian,1.0000000000000002
2024-03-01,gaussian,1
2024-03-04,gaussian,1.0000000000000002
2024-03-05,gaussian,1
2024-03-06,gaussian,1
2024-03-07,gaussian,1
2024-03-08,gaussian,1
2024-03-11,gaussian,1
2024-03-12,gaussian,1
2024-03-13,gaussian,1
2024-03-14,gaussian,1
2024-03-15,gaussian,1
2024-03-18,gaussian,1
2024-03-19,gaussian,1
2024-03-20,gaussian,1.0000000000000002
2024-03-21,gaussian,1
2024-03-22,gaussian,1
2024-03-25,gaussian,1.0000000000000002
2024-03-26,gaussian,1
2024-03-27,gaussian,1
2024-03-28,gaussian,1
2024-03-29,gaussian,1
2024-04-01,gaussian,1.0000000000000002
2024-04-02,gaussian,1.0000000000000002
2024-04-03,gaussian,1
2024-04-04,gaussian,1
2024-04-05,gaussian,1
2024-04-08,gaussian,1
2024-04-09,gaussian,1
2024-04-10,gaussian,1
2024-04-11,gaussian,1
2024-04-12,gaussian,1
2024-04-15,gaussian,1
2024-04-16,gaussian,1
2024-04-17,gaussian,1.0000000000000002
2024-04-18,gaussian,1.0000000000000002
2024-04-19,gaussian,1.0000000000000002
2024-04-22,gaussian,1
2024-04-23,gaussian,1
2024-04-24,gaussian,1
2024-04-25,gaussian,1
2024-04-26,gaussian,1.0000000000000002
2024-04-29,gaussian,1
2024-04-30,gaussian,1.0000000000000002
2024-05-01,gaussian,1.0000000000000002
2024-05-02,gaussian,1.0000000000000002
2024-05-03,gaussian,1
2024-05-06,gaussian,1
2024-05-07,gaussian,1
2024-05-08,gaussian,1
2024-05-09,gaussian,1
2024-05-10,gaussian,1
2024-05-13,gaussian,1
2024-05-14,gaussian,1.0000000000000002
2024-05-15,gaussian,1.0000000000000002
2024-05-16,gaussian,1
2024-05-17,gaussian,1
2024-05-20,gaussian,1
2024-05-21,gaussian,1
2024-05-22,gaussian,1
2024-05-23,gaussian,1.0000000000000002
2024-05-24,gaussian,1
2024-05-27,gaussian,1
2024-05-28,gaussian,1
2024-05-29,gaussian,1.0000000000000002
2024-05-30,gaussian,1
2024-05-31,gaussian,1
2024-06-03,gaussian,1
2024-06-04,gaussian,1
2024-06-05,gaussian,1.0000000000000002
2024-06-06,gaussian,1
2024-06-07,gaussian,1
2024-06-10,gaussian,1.0000000000000002
2024-06-11,gaussian,1.0000000000000002
2024-06-12,gaussian,1
2024-06-13,gaussian,1.0000000000000002
2024-06-14,gaussian,1
2024-06-17,gaussian,1
2024-06-18,gaussian,1.0000000000000002
2024-06-19,gaussian,1
2024-06-20,gaussian,1
2024-06-21,gaussian,1
2024-06-24,gaussian,1
2024-06-25,gaussian,1.0000000000000002
2024-06-26,gaussian,1
2024-06-27,gaussian,1
2024-06-28,gaussian,1.0000000000000002
2024-07-01,gaussian,1
2024-07-02,gaussian,1.0000000000000002
2024-07-03,gaussian,1
2024-07-04,gaussian,1
2024-07-05,gaussian,1
2024-07-08,gaussian,1.0000000000000002
2024-07-09,gaussian,1.0000000000000002
2024-07-10,gaussian,1
2024-07-11,gaussian,1.0000000000000002
2024-07-12,gaussian,1.0000000000000002
2024-07-15,gaussian,1
2024-07-16,gaussian,1.0000000000000002
2024-07-17,gaussian,1
2024-07-18,gaussian,1
2024-07-19,gaussian,1.0000000000000002
2024-07-22,gaussian,1.0000000000000002
2024-07-23,gaussian,1.0000000000000002
2024-07-24,gaussian,1.0000000000000002
2024-07-25,gaussian,1
2024-07-26,gaussian,1
2024-07-29,gaussian,1.0000000000000002
2024-07-30,gaussian,1
2024-07-31,gaussian,1
2024-08-01,gaussian,1
2024-08-02,gaussian,1.0000000000000002
2024-08-05,gaussian,1
2024-08-06,gaussian,1.0000000000000002
2024-08-07,gaussian,1
2024-08-08,gaussian,1.0000000000000002
2024-08-09,gaussian,1.0000000000000002
2024-08-12,gaussian,1.0000000000000002
2024-08-13,gaussian,1
2024-08-14,gaussian,1
2024-08-15,gaussian,1
2024-08-16,gaussian,1.0000000000000002
2024-08-19,gaussian,1
2024-08-20,gaussian,1
2024-08-21,gaussian,1
2024-08-22,gaussian,1.0000000000000002
2024-08-23,gaussian,1
2024-08-26,gaussian,1.0000000000000002
2024-08-27,gaussian,1
2024-08-28,gaussian,1
2024-08-29,gaussian,1.0000000000000002
2024-08-30,gaussian,1.0000000000000002
2024-09-02,gaussian,1.0000000000000002
2024-09-03,gaussian,1
2024-09-04,gaussian,1.0000000000000002
2024-09-05,gaussian,1.0000000000000002
2024-09-06,gaussian,1.0000000000000002
2024-09-09,gaussian,1.0000000000000002
2024-09-10,gaussian,1.0000000000000002
2024-09-11,gaussian,1.0000000000000002
2024-09-12,gaussian,1
2024-09-13,gaussian,1
2024-09-16,gaussian,1.0000000000000002
2024-09-17,gaussian,1.0000000000000002
2024-09-18,gaussian,1
2024-09-19,gaussian,1
2024-09-20,gaussian,1
2024-09-23,gaussian,1.0000000000000002
2024-09-24,gaussian,1
2024-09-25,gaussian,1
2024-09-26,gaussian,1.0000000000000002
2024-09-27,gaussian,1
2024-09-30,gaussian,1.0000000000000002
2024-10-01,gaussian,1
2024-10-02,gaussian,1
2024-10-03,gaussian,1
2024-10-04,gaussian,1
2024-10-07,gaussian,1
2024-10-08,gaussian,1.0000000000000002
2024-10-09,gaussian,1
2024-10-10,gaussian,1.0000000000000002
2024-10-11,gaussian,1
2024-10-14,gaussian,1
2024-10-15,gaussian,1.0000000000000002
2024-10-16,gaussian,1
2024-10-17,gaussian,1.0000000000000002
2024-10-18,gaussian,1
2024-10-21,gaussian,1
2024-10-22,gaussian,1
2024-10-23,gaussian,1.0000000000000002
2024-10-24,gaussian,1
2024-10-25,gaussian,1
2024-10-28,gaussian,1
2024-10-29,gaussian,1
2024-10-30,gaussian,1.0000000000000002
2024-10-31,gaussian,1
2024-11-01,gaussian,1.0000000000000002
2024-11-04,gaussian,1
2024-11-05,gaussian,1
2024-11-06,gaussian,1
2024-11-07,gaussian,1
2024-11-08,gaussian,1.0000000000000002
2024-11-11,gaussian,1.0000000000000002
2024-11-12,gaussian,1
2024-11-13,gaussian,1.0000000000000002
2024-11-14,gaussian,1
2024-11-15,gaussian,1
2024-11-18,gaussian,1
2024-11-19,gaussian,1.0000000000000002
2024-11-20,gaussian,1
2024-11-21,gaussian,1
2024-11-22,gaussian,1
2024-11-25,gaussian,1.0000000000000002
2024-11-26,gaussian,1.0000000000000002
2024-11-27,gaussian,1.0000000000000002
2024-11-28,gaussian,1
2024-11-29,gaussian,1.0000000000000002
2024-12-02,gaussian,1.0000000000000002
2024-12-03,gaussian,1.0000000000000002
2024-12-04,gaussian,1
2024-12-05,gaussian,1
2024-12-06,gaussian,1.0000000000000002
2024-12-09,gaussian,1.0000000000000002
2024-12-10,gaussian,1
2024-12-11,gaussian,1
2024-12-12,gaussian,1
2024-12-13,gaussian,1.0000000000000002
2024-12-16,gaussian,1.0000000000000002
2024-12-17,gaussian,1
2024-12-18,gaussian,1
2024-12-19,gaussian,1.0000000000000002
2024-12-20,gaussian,1.0000000000000002
2024-12-23,gaussian,1
2024-12-24,gaussian,1.0000000000000002
2024-12-25,gaussian,1.0000000000000002
2024-12-26,gaussian,1
2024-12-27,gaussian,1
2024-12-30,gaussian,1.0000000000000002
2024-12-31,gaussian,1
2025-01-02,gaussian,1
2025-01-03,gaussian,1.0000000000000002
2025-01-06,gaussian,1
2025-01-07,gaussian,1
2025-01-08,gaussian,1
2025-01-09,gaussian,1
2025-01-10,gaussian,1
2025-01-13,gaussian,1.0000000000000002
2025-01-14,gaussian,1.0000000000000002
2025-01-15,gaussian,1
2025-01-16,gaussian,1.0000000000000002
2025-01-17,gaussian,1
2025-01-20,gaussian,1
2025-01-21,gaussian,1.0000000000000002
2025-01-22,gaussian,1
2025-01-23,gaussian,1
2025-01-24,gaussian,1
2025-01-27,gaussian,1.0000000000000002
2025-01-28,gaussian,1
2025-01-29,gaussian,1
2025-01-30,gaussian,1
2025-01-31,gaussian,1.0000000000000002
2025-02-03,gaussian,1.0000000000000002
2025-02-04,gaussian,1
2025-02-05,gaussian,1.0000000000000002
2025-02-06,gaussian,1.0000000000000002
2025-02-07,gaussian,1.0000000000000004
2025-02-10,gaussian,1
2025-02-11,gaussian,1
2025-02-12,gaussian,1
2025-02-13,gaussian,1.0000000000000002
2025-02-14,gaussian,1
2025-02-17,gaussian,1
2025-02-18,gaussian,1
2025-02-19,gaussian,1
2025-02-20,gaussian,1
2025-02-21,gaussian,1
2025-02-24,gaussian,1
2025-02-25,gaussian,1
2025-02-26,gaussian,1
2025-02-27,gaussian,1
2025-02-28,gaussian,1
2025-03-03,gaussian,1
2025-03-04,gaussian,1
2025-03-05,gaussian,1
2025-03-06,gaussian,1
2025-03-07,gaussian,1
2025-03-10,gaussian,0.99999999999999989
2025-03-11,gaussian,1.0000000000000002
2025-03-12,gaussian,1.0000000000000002
2025-03-13,gaussian,1
2025-03-14,gaussian,1
2025-03-17,gaussian,1
2025-03-18,gaussian,1
2025-03-19,gaussian,1
2025-03-20,gaussian,1.0000000000000002
2025-03-21,gaussian,1
2025-03-24,gaussian,1.0000000000000002
2025-03-25,gaussian,1
2025-03-26,gaussian,1
2025-03-27,gaussian,1
2025-03-28,gaussian,1
2025-03-31,gaussian,1
2025-04-01,gaussian,1
2025-04-02,gaussian,1.0000000000000002
2025-04-03,gaussian,1
2025-04-04,gaussian,1
2025-04-07,gaussian,1.0000000000000002
2025-04-08,gaussian,1
2025-04-09,gaussian,0.99999999999999967
2025-04-10,gaussian,1.0000000000000004
2025-04-11,gaussian,1.0000000000000002
2025-04-14,gaussian,1
2025-04-15,gaussian,1
2025-04-16,gaussian,1
2025-04-17,gaussian,1
2025-04-18,gaussian,1.0000000000000002
2025-04-21,gaussian,1
2025-04-22,gaussian,1.0000000000000002
2025-04-23,gaussian,1.0000000000000002
2025-04-24,gaussian,1.0000000000000002
2025-04-25,gaussian,1
2025-04-28,gaussian,1
2025-04-29,gaussian,1
2025-04-30,gaussian,1
2025-05-01,gaussian,1
2025-05-02,gaussian,1.0000000000000002
2025-05-05,gaussian,1
2025-05-06,gaussian,1
2025-05-07,gaussian,1.0000000000000002
2025-05-08,gaussian,1
2025-05-09,gaussian,1
2025-05-12,gaussian,1
2025-05-13,gaussian,1.0000000000000002
2025-05-14,gaussian,1
2025-05-15,gaussian,1
2025-05-16,gaussian,1
2025-05-19,gaussian,1
2025-05-20,gaussian,1
2025-05-21,gaussian,1
2025-05-22,gaussian,1
2025-05-23,gaussian,1.0000000000000002
2025-05-26,gaussian,1
2025-05-27,gaussian,1.0000000000000002
2025-05-28,gaussian,1.0000000000000002
2025-05-29,gaussian,1.0000000000000002
2025-05-30,gaussian,1.0000000000000002
2025-06-02,gaussian,1
2025-06-03,gaussian,1.0000000000000002
2025-06-04,gaussian,1.0000000000000002
2025-06-05,gaussian,1
2025-06-06,gaussian,1
2025-06-09,gaussian,1.0000000000000002
2025-06-10,gaussian,1
2025-06-11,gaussian,1
2025-06-12,gaussian,1
2025-06-13,gaussian,1
2025-06-16,gaussian,1
2025-06-17,gaussian,1.0000000000000002
2025-06-18,gaussian,1.0000000000000002
2025-06-19,gaussian,1
2025-06-20,gaussian,1.0000000000000002
2025-06-23,gaussian,1
2025-06-24,gaussian,1.0000000000000002
2025-06-25,gaussian,1.0000000000000002
2025-06-26,gaussian,1.0000000000000002
2025-06-27,gaussian,1
2025-06-30,gaussian,1
2025-07-01,gaussian,1
2025-07-02,gaussian,1.0000000000000004
2025-07-03,gaussian,1.0000000000000002
2025-07-04,gaussian,1.0000000000000002
2025-07-07,gaussian,1.0000000000000002
2025-07-08,gaussian,1.0000000000000002
2025-07-09,gaussian,1
2025-07-10,gaussian,1.0000000000000002
2025-07-11,gaussian,1.0000000000000002
2025-07-14,gaussian,1.0000000000000002
2025-07-15,gaussian,1.0000000000000002
2025-07-16,gaussian,1.0000000000000002
2025-07-17,gaussian,1
2025-07-18,gaussian,1
2025-07-21,gaussian,1
2025-07-22,gaussian,1.0000000000000002
2025-07-23,gaussian,1.0000000000000002
2025-07-24,gaussian,1
2025-07-25,gaussian,1.0000000000000002
2025-07-28,gaussian,1
2025-07-29,gaussian,1.0000000000000002
2025-07-30,gaussian,1
2025-07-31,gaussian,0.99999999999999989
2025-08-01,gaussian,1.0000000000000002
2025-08-04,gaussian,0.99999999999999978
2025-08-05,gaussian,1.0000000000000002
2025-08-06,gaussian,1
2025-08-07,gaussian,1
2025-08-08,gaussian,1
2025-08-11,gaussian,1
2025-08-12,gaussian,1.0000000000000002
2025-08-13,gaussian,1.0000000000000002
2025-08-14,gaussian,1
2025-08-15,gaussian,1.0000000000000002
2025-08-18,gaussian,1
2025-08-19,gaussian,1.0000000000000002
2025-08-20,gaussian,1
2025-08-21,gaussian,1.0000000000000002
2025-08-22,gaussian,1
2025-08-25,gaussian,1.0000000000000004
2025-08-26,gaussian,1
2025-08-27,gaussian,1.0000000000000002
2025-08-28,gaussian,1
2025-08-29,gaussian,1
2025-09-01,gaussian,1
2025-09-02,gaussian,1.0000000000000002
2025-09-03,gaussian,1
2025-09-04,gaussian,1.0000000000000002
2025-09-05,gaussian,1.0000000000000002
2025-09-08,gaussian,1
2025-09-09,gaussian,1
2025-09-10,gaussian,1
2025-09-11,gaussian,1.0000000000000002
2025-09-12,gaussian,1
2025-09-15,gaussian,1.0000000000000002
2025-09-16,gaussian,1.0000000000000002
2025-09-17,gaussian,1.0000000000000004
2025-09-18,gaussian,1.0000000000000002
2025-09-19,gaussian,1
2025-09-22,gaussian,1.0000000000000002
2025-09-23,gaussian,1.0000000000000002
2025-09-24,gaussian,1
2025-09-25,gaussian,1
2025-09-26,gaussian,1.0000000000000004
2025-09-29,gaussian,1
2025-09-30,gaussian,1
2025-10-01,gaussian,1
2025-10-02,gaussian,1
2025-10-03,gaussian,1.0000000000000002
2025-10-06,gaussian,1.0000000000000002
2025-10-07,gaussian,1.0000000000000002
2025-10-08,gaussian,1
2025-10-09,gaussian,1.0000000000000002
2025-10-10,gaussian,1
2025-10-13,gaussian,1
2025-10-14,gaussian,1.0000000000000002
2025-10-15,gaussian,1.0000000000000002
2025-10-16,gaussian,1.0000000000000002
2025-10-17,gaussian,1
2025-10-20,gaussian,1
2025-10-21,gaussian,1
2025-10-22,gaussian,1
2025-10-23,gaussian,1
2025-10-24,gaussian,1.0000000000000002
2025-10-27,gaussian,1
2025-10-28,gaussian,1
2025-10-29,gaussian,1
2025-10-30,gaussian,1
2025-10-31,gaussian,1.0000000000000002
2025-11-03,gaussian,1.0000000000000002
2025-11-04,gaussian,1
2025-11-05,gaussian,1
2025-11-06,gaussian,0.99999999999999989
2025-11-07,gaussian,1
2025-11-10,gaussian,1.0000000000000002
2025-11-11,gaussian,1
2025-11-12,gaussian,1
2025-11-13,gaussian,1
2025-11-14,gaussian,1.0000000000000002
2025-11-17,gaussian,1
2025-11-18,gaussian,1
2025-11-19,gaussian,1.0000000000000002
2025-11-20,gaussian,1
2025-11-21,gaussian,1.0000000000000002
2025-11-24,gaussian,1
2025-11-25,gaussian,1.0000000000000004
2025-11-26,gaussian,1
2025-11-27,gaussian,1.0000000000000002
2025-11-28,gaussian,1.0000000000000002
2025-12-01,gaussian,1
2025-12-02,gaussian,1.0000000000000002
2025-12-03,gaussian,1.0000000000000002
2025-12-04,gaussian,1.0000000000000002
2025-12-05,gaussian,1
2025-12-08,gaussian,1
2025-12-09,gaussian,1.0000000000000002
2025-12-10,gaussian,1
2025-12-11,gaussian,1.0000000000000004
2025-12-12,gaussian,1.0000000000000002
2025-12-15,gaussian,1
2025-12-16,gaussian,1
2025-12-17,gaussian,1.0000000000000002
2025-12-18,gaussian,0.99999999999999989
2025-12-19,gaussian,1.0000000000000002
2025-12-22,gaussian,1
2025-12-23,gaussian,1
2025-12-24,gaussian,1.0000000000000002
2025-12-25,gaussian,1
2025-12-26,gaussian,1.0000000000000002
2025-12-29,gaussian,1
2025-12-30,gaussian,1.0000000000000002
2005-01-03,linear,1
2005-01-04,linear,1.0000000000000002
2005-01-05,linear,1.0000000000000002
2005-01-06,linear,1
2005-01-07,linear,1
2005-01-10,linear,1.0000000000000002
2005-01-11,linear,1.0000000000000002
2005-01-12,linear,1
2005-01-13,linear,1
2005-01-14,linear,1.0000000000000002
2005-01-17,linear,1
2005-01-18,linear,1.0000000000000002
2005-01-19,linear,1.0000000000000002
2005-01-20,linear,1
2005-01-21,linear,1
2005-01-24,linear,1
2005-01-25,linear,1.0000000000000002
2005-01-26,linear,0.99999999999999989
2005-01-27,linear,1.0000000000000002
2005-01-28,linear,1.0000000000000002
2005-01-31,linear,1.0000000000000002
2005-02-01,linear,1.0000000000000002
2005-02-02,linear,1
2005-02-03,linear,1.0000000000000002
2005-02-04,linear,1.0000000000000004
2005-02-07,linear,1
2005-02-08,linear,1
2005-02-09,linear,1.0000000000000002
2005-02-10,linear,1
2005-02-11,linear,1
2005-02-14,linear,1.0000000000000002
2005-02-15,linear,1
2005-02-16,linear,1.0000000000000002
2005-02-17,linear,1.0000000000000002
2005-02-18,linear,1
2005-02-21,linear,1.0000000000000002
2005-02-22,linear,1.0000000000000002
2005-02-23,linear,0.99999999999999978
2005-02-24,linear,1.0000000000000004
2005-02-25,linear,1
2005-02-28,linear,1.0000000000000002
2005-03-01,linear,1.0000000000000002
2005-03-02,linear,1
2005-03-03,linear,1.0000000000000002
2005-03-04,linear,1
2005-03-07,linear,1.0000000000000002
2005-03-08,linear,1
2005-03-09,linear,1.0000000000000002
2005-03-10,linear,1.0000000000000002
2005-03-11,linear,1.0000000000000002
2005-03-14,linear,1.0000000000000004
2005-03-15,linear,1.0000000000000002
2005-03-16,linear,1.0000000000000002
2005-03-17,linear,1.0000000000000002
2005-03-18,linear,1.0000000000000002
2005-03-21,linear,1.0000000000000002
2005-03-22,linear,1.0000000000000002
2005-03-23,linear,1
2005-03-24,linear,1.0000000000000002
2005-03-25,linear,1.0000000000000002
2005-03-28,linear,1
2005-03-29,linear,1
2005-03-30,linear,1.0000000000000004
2005-03-31,linear,1.0000000000000002
2005-04-01,linear,1.0000000000000002
2005-04-04,linear,0.99999999999999989
2005-04-05,linear,1.0000000000000002
2005-04-06,linear,1
2005-04-07,linear,1.0000000000000002
2005-04-08,linear,1.0000000000000002
2005-04-11,linear,1
2005-04-12,linear,1.0000000000000002
2005-04-13,linear,1.0000000000000002
2005-04-14,linear,1.0000000000000002
2005-04-15,linear,0.99999999999999989
2005-04-18,linear,1.0000000000000004
2005-04-19,linear,0.99999999999999989
2005-04-20,linear,1.0000000000000002
2005-04-21,linear,0.99999999999999956
2005-04-22,linear,1.0000000000000002
2005-04-25,linear,1
2005-04-26,linear,1
2005-04-27,linear,1.0000000000000004
2005-04-28,linear,1.0000000000000002
2005-04-29,linear,1
2005-05-02,linear,0.99999999999999989
2005-05-03,linear,1.0000000000000002
2005-05-04,linear,1
2005-05-05,linear,1
2005-05-06,linear,1.0000000000000002
2005-05-09,linear,1
2005-05-10,linear,1
2005-05-11,linear,1.0000000000000002
2005-05-12,linear,1.0000000000000002
2005-05-13,linear,1.0000000000000002
2005-05-16,linear,1
2005-05-17,linear,0.99999999999999989
2005-05-18,linear,1.0000000000000002
2005-05-19,linear,1
2005-05-20,linear,1
2005-05-23,linear,1
2005-05-24,linear,0.99999999999999989
2005-05-25,linear,1.0000000000000002
2005-05-26,linear,0.99999999999999989
2005-05-27,linear,1
2005-05-30,linear,1.0000000000000002
