Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2005-01-13,gaussian,1,BAC,0.062077063728005949,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,BARC.L,0.046831299461629679,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,BBVA.MC,0.023748494881627495,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,BNP.PA,0.024095363029390644,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,C,0.054355300596927413,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,CBK.DE,0.022993083515075709,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,DBK.DE,0.037538518985111916,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,GLE.PA,0.039667200033790782,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,GS,0.035287153841564965,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,HSBA.L,0.029974856047956286,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,INGA.AS,0.038965581067363163,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,ISP.MI,0.053331580130015759,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,JPM,0.042810325901443631,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,LLOY.L,0.026015634026197304,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,MS,0.020521982745881531,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,NWG.L,0.057794782949548165,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,PNC,0.061339804967220378,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,SAN.MC,0.020588476408540266,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,STAN.L,0.049609023825288423,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,UBSG.SW,0.053666542659713115,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,UCG.MI,0.022715092008029202,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,USB,0.0509614079643586,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-13,gaussian,1,WFC,0.053282600698793342,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-14,gaussian,1,8308.T,0.039072605733563213,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-14,gaussian,1,8316.T,0.041977663900020924,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
