Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2006-02-06,polynomial,3,MS,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,NWG.L,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,PNC,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,SAN.MC,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,STAN.L,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,UBSG.SW,0.01,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,UCG.MI,0.047062669149269959,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,USB,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-06,polynomial,3,WFC,0.070000000000000007,False,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-07,polynomial,3,8308.T,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-07,polynomial,3,8316.T,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-07,polynomial,3,BAC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-07,polynomial,3,BARC.L,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-07,polynomial,3,BBVA.MC,0.070000000000000007,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-07,polynomial,3,BNP.PA,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-07,polynomial,3,C,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
2006-02-07,polynomial,3,CBK.DE,0.01,True,9.9999999999999995e-07,True,batch_projected_gradient_max_iter,constrained_regularized_mve
