Date,strategy,drawdown
2005-01-05,linear,0.0
2005-01-06,linear,-0.010105485790131263
2005-01-07,linear,-0.010105485790131263
2005-01-10,linear,-0.01337088032400724
2005-01-11,linear,-0.014903747892364927
2005-01-12,linear,-0.01923219129860332
2005-01-13,linear,-0.018304061206421696
2005-01-14,linear,-0.018304061206421696
2005-01-17,linear,-0.015920038841709117
2005-01-18,linear,-0.01961132595634507
2005-01-19,linear,-0.02660511605732685
2005-01-20,linear,-0.029106428733655543
2005-01-21,linear,-0.029106428733655543
2005-01-24,linear,-0.027454223548808665
2005-01-25,linear,-0.024690123636531003
2005-01-26,linear,-0.023240944915043027
2005-01-27,linear,-0.023353044174031168
2005-01-28,linear,-0.023353044174031168
2005-01-31,linear,-0.016397169863777483
2005-02-01,linear,-0.014177463245270694
2005-02-02,linear,-0.01911911616773343
2005-02-03,linear,-0.01899737503666199
2005-02-04,linear,-0.01899737503666199
2005-02-07,linear,-0.015384751455272516
2005-02-08,linear,-0.01739737635187244
2005-02-09,linear,-0.01029764471983885
2005-02-10,linear,-0.0011597961599303375
2005-02-11,linear,-0.0011597961599303375
2005-02-14,linear,0.0
2005-02-15,linear,-0.009230793105603485
2005-02-16,linear,-0.009117455993973289
2005-02-17,linear,-0.012589058470946268
2005-02-18,linear,-0.012589058470946268
2005-02-21,linear,-0.008473915247589114
2005-02-22,linear,-0.011427225090324677
2005-02-23,linear,-0.014794175991686642
2005-02-24,linear,-0.004356045717064161
2005-02-25,linear,-0.004356045717064161
2005-02-28,linear,0.0
2005-03-01,linear,-0.0030997727000438013
2005-03-02,linear,-0.0055714154001763605
2005-03-03,linear,0.0
2005-03-04,linear,0.0
2005-03-07,linear,0.0
2005-03-08,linear,-0.0037023891284267973
2005-03-09,linear,-0.004349942173349053
2005-03-10,linear,-0.002950034316933081
2005-03-11,linear,-0.002950034316933081
2005-03-14,linear,-0.000995384825934753
2005-03-15,linear,-0.012415320778997874
2005-03-16,linear,-0.016048596330327625
2005-03-17,linear,-0.016586491732370923
2005-03-18,linear,-0.016586491732370923
2005-03-21,linear,-0.022851623855685066
2005-03-22,linear,-0.028173156298393787
2005-03-23,linear,-0.026804232509807235
2005-03-24,linear,-0.01819541805683722
2005-03-25,linear,-0.01819541805683722
2005-03-28,linear,-0.02482673624257814
2005-03-29,linear,-0.02559795447120572
2005-03-30,linear,-0.020144147399311696
2005-03-31,linear,-0.0220035116680255
2005-04-01,linear,-0.0220035116680255
2005-04-04,linear,-0.01844146251634693
2005-04-05,linear,-0.012291149734540374
2005-04-06,linear,-0.011732513187428295
2005-04-07,linear,-0.009170294468171858
2005-04-08,linear,-0.009170294468171858
2005-04-11,linear,-0.011144058954208447
2005-04-12,linear,-0.00834915026592431
2005-04-13,linear,-0.019615622744430294
2005-04-14,linear,-0.03160816709121972
2005-04-15,linear,-0.03160816709121972
2005-04-18,linear,-0.024824378068534325
2005-04-19,linear,-0.032677727970982784
2005-04-20,linear,-0.031306516034734555
2005-04-21,linear,-0.026901270631739083
2005-04-22,linear,-0.026901270631739083
2005-04-25,linear,-0.0345772594961008
2005-04-26,linear,-0.04266056232426274
2005-04-27,linear,-0.04275178465739882
2005-04-28,linear,-0.03860603296146303
2005-04-29,linear,-0.03860603296146303
2005-05-02,linear,-0.0335389299585519
2005-05-03,linear,-0.022361589520292213
2005-05-04,linear,-0.020090959408467945
2005-05-05,linear,-0.02690617800132611
2005-05-06,linear,-0.02690617800132611
2005-05-09,linear,-0.03822500888131719
2005-05-10,linear,-0.04031090022106165
2005-05-11,linear,-0.04303089623473988
2005-05-12,linear,-0.051491344311915044
2005-05-13,linear,-0.051491344311915044
2005-05-16,linear,-0.05525598457532366
2005-05-17,linear,-0.03867662472182887
2005-05-18,linear,-0.03564570916693899
2005-05-19,linear,-0.04139542699133636
2005-05-20,linear,-0.04139542699133636
2005-05-23,linear,-0.0442271206832604
2005-05-24,linear,-0.04576600663435226
2005-05-25,linear,-0.04904659114267662
2005-05-26,linear,-0.046482267616733464
2005-05-27,linear,-0.046482267616733464
2005-05-30,linear,-0.05556181322372966
2005-05-31,linear,-0.04771183787247557
2005-06-01,linear,-0.045548261509127164
2005-06-02,linear,-0.052275663209500944
2005-06-03,linear,-0.052275663209500944
2005-06-06,linear,-0.0435833466751413
2005-06-07,linear,-0.045330242686021704
2005-06-08,linear,-0.044504997238879684
2005-06-09,linear,-0.045877532004629296
2005-06-10,linear,-0.045877532004629296
2005-06-13,linear,-0.04941578196718588
2005-06-14,linear,-0.04006901431795762
2005-06-15,linear,-0.035518808735463536
2005-06-16,linear,-0.0248222399760194
2005-06-17,linear,-0.0248222399760194
2005-06-20,linear,-0.020067536210811254
2005-06-21,linear,-0.021345642834616152
2005-06-22,linear,-0.024345303471629665
2005-06-23,linear,-0.026167566812595244
2005-06-24,linear,-0.026167566812595244
2005-06-27,linear,-0.024274739198908102
2005-06-28,linear,-0.020331483458006394
2005-06-29,linear,-0.02554972713618109
2005-06-30,linear,-0.027685493369570824
2005-07-01,linear,-0.027685493369570824
2005-07-04,linear,-0.02632068490438577
2005-07-05,linear,-0.027165948209837754
2005-07-06,linear,-0.03344611345970039
2005-07-07,linear,-0.018820609836706415
2005-07-08,linear,-0.018820609836706415
2005-07-11,linear,-0.013291576885022471
2005-07-12,linear,-0.010054581866746792
2005-07-13,linear,-0.0026630428170830722
2005-07-14,linear,-0.004006926442583381
2005-07-15,linear,-0.004006926442583381
2005-07-18,linear,-0.006758427387893673
2005-07-19,linear,-0.0026253612653779346
2005-07-20,linear,0.0
2005-07-21,linear,-0.0007845636560687153
2005-07-22,linear,-0.0007845636560687153
2005-07-25,linear,-0.0028826261058283453
2005-07-26,linear,0.0
2005-07-27,linear,0.0
2005-07-28,linear,-0.006257805143478068
2005-07-29,linear,-0.006257805143478068
2005-08-01,linear,0.0
2005-08-02,linear,0.0
2005-08-03,linear,-0.00755291442317596
2005-08-04,linear,-0.011678868310684987
2005-08-05,linear,-0.011678868310684987
2005-08-08,linear,-0.0038979403058607698
2005-08-09,linear,0.0
2005-08-10,linear,0.0
2005-08-11,linear,-0.003316164855100001
2005-08-12,linear,-0.003316164855100001
2005-08-15,linear,-0.009753704418193232
2005-08-16,linear,-0.013155872837878224
2005-08-17,linear,-0.022405149238644673
2005-08-18,linear,-0.014313016200779072
2005-08-19,linear,-0.014313016200779072
2005-08-22,linear,-0.02052253968648532
2005-08-23,linear,-0.021373817716763832
2005-08-24,linear,-0.021198220770759946
2005-08-25,linear,-0.028071699658102522
2005-08-26,linear,-0.028071699658102522
2005-08-29,linear,-0.028498130390571808
2005-08-30,linear,-0.016987120229234987
2005-08-31,linear,-0.006045639886843701
2005-09-01,linear,-0.007313217149318096
2005-09-02,linear,-0.007313217149318096
2005-09-05,linear,0.0
2005-09-06,linear,0.0
2005-09-07,linear,-0.001999344093695843
2005-09-08,linear,0.0
2005-09-09,linear,0.0
2005-09-12,linear,-0.010190530606678627
2005-09-13,linear,-0.008647180821586997
2005-09-14,linear,-0.012575885923230667
2005-09-15,linear,-0.0050468590771586275
2005-09-16,linear,-0.0050468590771586275
2005-09-19,linear,-0.0005886098399826567
2005-09-20,linear,-0.013280825003611052
2005-09-21,linear,-0.012642443453206642
2005-09-22,linear,-0.014363166418323359
2005-09-23,linear,-0.014363166418323359
2005-09-26,linear,-0.019178094749950025
2005-09-27,linear,0.0
2005-09-28,linear,0.0
2005-09-29,linear,0.0
2005-09-30,linear,0.0
2005-10-03,linear,-0.0040423666090548815
2005-10-04,linear,-0.01106142231263918
2005-10-05,linear,-0.018577674964219026
2005-10-06,linear,-0.018494164790684775
2005-10-07,linear,-0.018494164790684775
2005-10-10,linear,-0.019590855314317257
2005-10-11,linear,-0.02409653916289245
2005-10-12,linear,-0.02943904900438843
2005-10-13,linear,-0.01660572168473895
2005-10-14,linear,-0.01660572168473895
2005-10-17,linear,-0.023534250455998884
2005-10-18,linear,-0.03471943315358739
2005-10-19,linear,-0.0239504855502507
2005-10-20,linear,-0.022289413479168685
2005-10-21,linear,-0.022289413479168685
2005-10-24,linear,-0.0167929106324729
2005-10-25,linear,-0.010245480029463128
2005-10-26,linear,-0.013558861986437187
2005-10-27,linear,-0.014195343836372887
2005-10-28,linear,-0.014195343836372887
2005-10-31,linear,-0.01431795665866975
2005-11-01,linear,-0.005844814617019134
2005-11-02,linear,-0.002852640539928286
2005-11-03,linear,-0.004439544915572413
2005-11-04,linear,-0.004439544915572413
2005-11-07,linear,-0.00782489751119908
2005-11-08,linear,-0.009809537399767643
2005-11-09,linear,-0.0028073510189042805
2005-11-10,linear,0.0
2005-11-11,linear,0.0
2005-11-14,linear,-0.002484807457537541
2005-11-15,linear,-0.0038871946646517053
2005-11-16,linear,0.0
2005-11-17,linear,0.0
2005-11-18,linear,0.0
2005-11-21,linear,0.0
2005-11-22,linear,0.0
2005-11-23,linear,-0.005258454711717042
2005-11-24,linear,-0.0012959090730005896
2005-11-25,linear,-0.0012959090730005896
2005-11-28,linear,-0.004307498300115453
2005-11-29,linear,-0.009901563575075545
2005-11-30,linear,-0.0012246100900241697
2005-12-01,linear,0.0
2005-12-02,linear,0.0
2005-12-05,linear,0.0
2005-12-06,linear,-0.00890343267200333
2005-12-07,linear,-0.004359262212782156
2005-12-08,linear,-0.004055578297718521
2005-12-09,linear,-0.004055578297718521
2005-12-12,linear,0.0
2005-12-13,linear,0.0
2005-12-14,linear,-0.0033389403782407845
2005-12-15,linear,0.0
2005-12-16,linear,0.0
2005-12-19,linear,0.0
2005-12-20,linear,0.0
2005-12-21,linear,0.0
2005-12-22,linear,0.0
2005-12-23,linear,0.0
2005-12-26,linear,-0.0023957112319270557
2005-12-27,linear,-0.007345990525737589
2005-12-28,linear,-0.008066291622949362
2005-12-29,linear,-0.015907506464373555
2005-12-30,linear,-0.015907506464373555
2006-01-02,linear,0.0
2006-01-03,linear,0.0
2006-01-04,linear,-0.0015418324861080634
2006-01-05,linear,0.0
2006-01-06,linear,0.0
2006-01-09,linear,-0.007842292582710408
2006-01-10,linear,0.0
2006-01-11,linear,-0.0026821249311583806
2006-01-12,linear,-0.0033661722429082497
2006-01-13,linear,-0.0033661722429082497
2006-01-16,linear,-0.015114970276049244
2006-01-17,linear,-0.025095836071739264
2006-01-18,linear,-0.012936657896218229
2006-01-19,linear,-0.023780144519998325
2006-01-20,linear,-0.023780144519998325
2006-01-23,linear,-0.024494020096449076
2006-01-24,linear,-0.011000292746774165
2006-01-25,linear,0.0
2006-01-26,linear,0.0
2006-01-27,linear,0.0
2006-01-30,linear,0.0
2006-01-31,linear,0.0
2006-02-01,linear,-0.008478300054168275
2006-02-02,linear,-0.017357811410123603
2006-02-03,linear,-0.017357811410123603
2006-02-06,linear,-0.015806575280347124
2006-02-07,linear,-0.016744096042057177
2006-02-08,linear,0.0
2006-02-09,linear,-0.004660875582609858
2006-02-10,linear,-0.004660875582609858
2006-02-13,linear,0.0
2006-02-14,linear,-0.002962988916221043
2006-02-15,linear,0.0
2006-02-16,linear,0.0
2006-02-17,linear,0.0
2006-02-20,linear,0.0
2006-02-21,linear,0.0
2006-02-22,linear,0.0
2006-02-23,linear,0.0
2006-02-24,linear,0.0
2006-02-27,linear,-0.007766618961959182
2006-02-28,linear,-0.00030892497662871055
2006-03-01,linear,-0.003095626948384278
2006-03-02,linear,-0.010784589077031614
2006-03-03,linear,-0.010784589077031614
2006-03-06,linear,-0.019669855427704053
2006-03-07,linear,-0.030599392388097724
2006-03-08,linear,-0.02587869528770137
2006-03-09,linear,-0.017024472299857818
2006-03-10,linear,-0.017024472299857818
2006-03-13,linear,-0.004610534190193416
2006-03-14,linear,-0.001919311807181523
2006-03-15,linear,-0.0009265713365976813
2006-03-16,linear,0.0
2006-03-17,linear,0.0
2006-03-20,linear,-0.0032849994804630134
2006-03-21,linear,0.0
2006-03-22,linear,-0.008624562269086145
2006-03-23,linear,-0.002697708090143802
2006-03-24,linear,-0.002697708090143802
2006-03-27,linear,-0.007254132031954907
2006-03-28,linear,-0.00614814324858326
2006-03-29,linear,0.0
2006-03-30,linear,-0.005439288937057252
2006-03-31,linear,-0.005439288937057252
2006-04-03,linear,0.0
2006-04-04,linear,0.0
2006-04-05,linear,-0.0016320879964762947
2006-04-06,linear,-0.017805878161418986
2006-04-07,linear,-0.017805878161418986
2006-04-10,linear,-0.029827599250802916
2006-04-11,linear,-0.03024198149528834
2006-04-12,linear,-0.029756003972867706
2006-04-13,linear,-0.03074648273386471
2006-04-14,linear,-0.03074648273386471
2006-04-17,linear,-0.01982157041224053
2006-04-18,linear,-0.010386603721500798
2006-04-19,linear,-0.013425590825756784
2006-04-20,linear,-0.0093432827082216
2006-04-21,linear,-0.0093432827082216
2006-04-24,linear,0.0
2006-04-25,linear,0.0
2006-04-26,linear,0.0
2006-04-27,linear,0.0
2006-04-28,linear,0.0
2006-05-01,linear,0.0
2006-05-02,linear,-0.0070966824819161944
2006-05-03,linear,0.0
2006-05-04,linear,0.0
2006-05-05,linear,0.0
2006-05-08,linear,0.0
2006-05-09,linear,-0.004365180840477101
2006-05-10,linear,-0.006450505059860556
2006-05-11,linear,-0.02037188124721534
2006-05-12,linear,-0.02037188124721534
2006-05-15,linear,-0.01765110742551168
2006-05-16,linear,-0.04771054109907147
2006-05-17,linear,-0.04168916310707793
2006-05-18,linear,-0.037581556700794105
2006-05-19,linear,-0.037581556700794105
2006-05-22,linear,-0.030460465730227204
2006-05-23,linear,-0.033148355828481635
2006-05-24,linear,-0.022270738844005544
2006-05-25,linear,-0.007619207456588728
2006-05-26,linear,-0.007619207456588728
2006-05-29,linear,-0.025748593036212908
2006-05-30,linear,-0.011241164630657163
2006-05-31,linear,0.0
2006-06-01,linear,0.0
2006-06-02,linear,0.0
2006-06-05,linear,-0.013476165495389436
2006-06-06,linear,-0.007877906309721627
2006-06-07,linear,-0.03243722063303045
2006-06-08,linear,-0.014451140745402324
2006-06-09,linear,-0.014451140745402324
2006-06-12,linear,-0.04642678842852099
2006-06-13,linear,-0.03831214859871235
2006-06-14,linear,-0.019303393117198198
2006-06-15,linear,-0.01419504706516983
2006-06-16,linear,-0.01419504706516983
2006-06-19,linear,-0.012676545335723377
2006-06-20,linear,-0.006443849272406821
2006-06-21,linear,-0.005630310909576219
2006-06-22,linear,-0.012444035434646894
2006-06-23,linear,-0.012444035434646894
2006-06-26,linear,-0.02180047977239652
2006-06-27,linear,-0.021287442720169913
2006-06-28,linear,0.0
2006-06-29,linear,0.0
2006-06-30,linear,0.0
2006-07-03,linear,0.0
2006-07-04,linear,-0.009815108070991618
2006-07-05,linear,0.0
2006-07-06,linear,-0.0009281316392865113
2006-07-07,linear,-0.0009281316392865113
2006-07-10,linear,-0.003925375944822673
2006-07-11,linear,-0.010406525801117117
2006-07-12,linear,-0.02472100603937044
2006-07-13,linear,-0.04296558034395859
2006-07-14,linear,-0.04296558034395859
2006-07-17,linear,-0.049424483946282405
2006-07-18,linear,-0.017612443547541767
2006-07-19,linear,-0.01248398831378672
2006-07-20,linear,-0.018259544221041257
2006-07-21,linear,-0.018259544221041257
2006-07-24,linear,-0.019794967261340668
2006-07-25,linear,-0.008708705133562145
2006-07-26,linear,-0.004887900000985823
2006-07-27,linear,0.0
2006-07-28,linear,0.0
2006-07-31,linear,-0.007703153809105467
2006-08-01,linear,0.0
2006-08-02,linear,0.0
2006-08-03,linear,0.0
2006-08-04,linear,0.0
2006-08-07,linear,-0.0004382958043217533
2006-08-08,linear,0.0
2006-08-09,linear,-0.0007185592461094181
2006-08-10,linear,-0.0042449966182817045
2006-08-11,linear,-0.0042449966182817045
2006-08-14,linear,0.0
2006-08-15,linear,0.0
2006-08-16,linear,-0.0007382824793364939
2006-08-17,linear,0.0
2006-08-18,linear,0.0
2006-08-21,linear,0.0
2006-08-22,linear,-0.006635332962075968
2006-08-23,linear,0.0
2006-08-24,linear,-0.0024787586474073198
2006-08-25,linear,-0.0024787586474073198
2006-08-28,linear,0.0
2006-08-29,linear,0.0
2006-08-30,linear,-0.0003814068994535402
2006-08-31,linear,0.0
2006-09-01,linear,0.0
2006-09-04,linear,0.0
2006-09-05,linear,-0.011975710269051199
2006-09-06,linear,-0.02618801406237381
2006-09-07,linear,-0.027763715827502478
2006-09-08,linear,-0.027763715827502478
2006-09-11,linear,-0.020487878510822788
2006-09-12,linear,-0.018225716186363705
2006-09-13,linear,-0.014997172552023486
2006-09-14,linear,-0.011964360205271474
2006-09-15,linear,-0.011964360205271474
2006-09-18,linear,-0.01782066859682585
2006-09-19,linear,-0.00032020279273314856
2006-09-20,linear,0.0
2006-09-21,linear,-0.00574565264579352
2006-09-22,linear,-0.00574565264579352
2006-09-25,linear,-0.00560273551090984
2006-09-26,linear,0.0
2006-09-27,linear,0.0
2006-09-28,linear,-0.0009020218007385061
2006-09-29,linear,-0.0009020218007385061
2006-10-02,linear,0.0
2006-10-03,linear,0.0
2006-10-04,linear,0.0
2006-10-05,linear,-0.00290635123455385
2006-10-06,linear,-0.00290635123455385
2006-10-09,linear,-0.001488683154163617
2006-10-10,linear,-0.0018697076266857016
2006-10-11,linear,0.0
2006-10-12,linear,-0.002108025117954049
2006-10-13,linear,-0.002108025117954049
2006-10-16,linear,-0.013001498212779627
2006-10-17,linear,-0.0017617465897341589
2006-10-18,linear,-0.00374151098996367
2006-10-19,linear,-0.0027695143020907143
2006-10-20,linear,-0.0027695143020907143
2006-10-23,linear,-0.004093753285871027
2006-10-24,linear,-0.0003761810055381565
2006-10-25,linear,0.0
2006-10-26,linear,-0.0011047552350764711
2006-10-27,linear,-0.0011047552350764711
2006-10-30,linear,-0.00010653069667054815
2006-10-31,linear,0.0
2006-11-01,linear,-0.0061347679858118065
2006-11-02,linear,-0.006237458227926651
2006-11-03,linear,-0.006237458227926651
2006-11-06,linear,-0.002025983942544163
2006-11-07,linear,-0.0059648514772601136
2006-11-08,linear,-0.009686410531532075
2006-11-09,linear,-0.008460453265035195
2006-11-10,linear,-0.008460453265035195
2006-11-13,linear,-0.004274978583756028
2006-11-14,linear,-0.0018194960811334093
2006-11-15,linear,-0.002420980966758912
2006-11-16,linear,-0.004003119108324293
2006-11-17,linear,-0.004003119108324293
2006-11-20,linear,-0.0027041414506487893
2006-11-21,linear,0.0
2006-11-22,linear,-0.0012484337712855842
2006-11-23,linear,-0.0032390551265099043
2006-11-24,linear,-0.0032390551265099043
2006-11-27,linear,0.0
2006-11-28,linear,0.0
2006-11-29,linear,0.0
2006-11-30,linear,-0.004564268323468457
2006-12-01,linear,-0.004564268323468457
2006-12-04,linear,-0.0058844642125437385
2006-12-05,linear,-0.0030874758736681995
2006-12-06,linear,-0.0028328363810565804
2006-12-07,linear,0.0
2006-12-08,linear,0.0
2006-12-11,linear,0.0
2006-12-12,linear,0.0
2006-12-13,linear,0.0
2006-12-14,linear,0.0
2006-12-15,linear,0.0
2006-12-18,linear,0.0
2006-12-19,linear,0.0
2006-12-20,linear,-0.0015779399279727269
2006-12-21,linear,-0.008189061099998063
2006-12-22,linear,-0.008189061099998063
2006-12-25,linear,-0.006962605988513171
2006-12-26,linear,0.0
2006-12-27,linear,0.0
2006-12-28,linear,-0.0026024257287480257
2006-12-29,linear,-0.0026024257287480257
2007-01-01,linear,0.0
2007-01-02,linear,0.0
2007-01-03,linear,-0.003861453647918567
2007-01-04,linear,-0.018393723312768784
2007-01-05,linear,-0.018393723312768784
2007-01-08,linear,-0.016689691180008626
2007-01-09,linear,-0.024532838449585426
2007-01-10,linear,-0.01339305889745157
2007-01-11,linear,-0.007341103247824665
2007-01-12,linear,-0.007341103247824665
2007-01-15,linear,-0.0077730595587636175
2007-01-16,linear,-0.009093267110810932
2007-01-17,linear,-0.011454575171317871
2007-01-18,linear,-0.007037095359385237
2007-01-19,linear,-0.007037095359385237
2007-01-22,linear,0.0
2007-01-23,linear,0.0
2007-01-24,linear,-0.006025030537780585
2007-01-25,linear,-0.01022418470442854
2007-01-26,linear,-0.01022418470442854
2007-01-29,linear,-0.007725584027459598
2007-01-30,linear,-0.005220611638947048
2007-01-31,linear,0.0
2007-02-01,linear,-0.0008907624640368539
2007-02-02,linear,-0.0008907624640368539
2007-02-05,linear,0.0
2007-02-06,linear,0.0
2007-02-07,linear,-0.007608089515963701
2007-02-08,linear,-0.0029788856513042195
2007-02-09,linear,-0.0029788856513042195
2007-02-12,linear,0.0
2007-02-13,linear,0.0
2007-02-14,linear,-0.0036602344605862758
2007-02-15,linear,-0.004421024847654387
2007-02-16,linear,-0.004421024847654387
2007-02-19,linear,-0.002930417855196321
2007-02-20,linear,-0.007899600079255609
2007-02-21,linear,-0.008255742764359475
2007-02-22,linear,-0.011606277981140556
2007-02-23,linear,-0.011606277981140556
2007-02-26,linear,-0.040681242496758085
2007-02-27,linear,-0.044925983981435436
2007-02-28,linear,-0.05420223871381202
2007-03-01,linear,-0.06421372209919018
2007-03-02,linear,-0.06421372209919018
2007-03-05,linear,-0.049601576130362424
2007-03-06,linear,-0.05175696101883531
2007-03-07,linear,-0.041102547441803416
2007-03-08,linear,-0.04168468626888344
2007-03-09,linear,-0.04168468626888344
2007-03-12,linear,-0.05684600612425694
2007-03-13,linear,-0.069043596310297
2007-03-14,linear,-0.05307378465322943
2007-03-15,linear,-0.05924414642140441
2007-03-16,linear,-0.05924414642140441
2007-03-19,linear,-0.0459649156552544
2007-03-20,linear,-0.031055523945962005
2007-03-21,linear,-0.01592785913551653
2007-03-22,linear,-0.013278148240098764
2007-03-23,linear,-0.013278148240098764
2007-03-26,linear,-0.012628159482641843
2007-03-27,linear,-0.02131262636102771
2007-03-28,linear,-0.012330437535670757
2007-03-29,linear,-0.010492763728584209
2007-03-30,linear,-0.010492763728584209
2007-04-02,linear,0.0
2007-04-03,linear,0.0
2007-04-04,linear,0.0
2007-04-05,linear,0.0
2007-04-06,linear,0.0
2007-04-09,linear,0.0
2007-04-10,linear,-0.003069389054016436
2007-04-11,linear,-0.0029066352968722953
2007-04-12,linear,-0.00014513412925476477
2007-04-13,linear,-0.00014513412925476477
2007-04-16,linear,-0.0012047186294570356
2007-04-17,linear,0.0
2007-04-18,linear,-0.006048366945665462
2007-04-19,linear,0.0
2007-04-20,linear,0.0
2007-04-23,linear,-0.005159696366160316
2007-04-24,linear,0.0
2007-04-25,linear,-0.007656373475869338
2007-04-26,linear,-0.009294495817786075
2007-04-27,linear,-0.009294495817786075
2007-04-30,linear,-0.013650952358259416
2007-05-01,linear,-0.011552213580210857
2007-05-02,linear,-0.010474739182369741
2007-05-03,linear,-0.00488572609946758
2007-05-04,linear,-0.00488572609946758
2007-05-07,linear,-0.009918911130682995
2007-05-08,linear,-0.006731002867079838
2007-05-09,linear,-0.02111182722675775
2007-05-10,linear,-0.011582252523634207
2007-05-11,linear,-0.011582252523634207
2007-05-14,linear,-0.00492353072766516
2007-05-15,linear,-0.005364105052898083
2007-05-16,linear,-0.008943502951367921
2007-05-17,linear,0.0
2007-05-18,linear,0.0
2007-05-21,linear,0.0
2007-05-22,linear,0.0
2007-05-23,linear,-0.009981729940950035
2007-05-24,linear,-0.007358132161822573
2007-05-25,linear,-0.007358132161822573
2007-05-28,linear,-0.0025198916127339155
2007-05-29,linear,-0.0022245456796169405
2007-05-30,linear,0.0
2007-05-31,linear,0.0
2007-06-01,linear,0.0
2007-06-04,linear,-0.00161304298713838
2007-06-05,linear,-0.013452216312367038
2007-06-06,linear,-0.02983524920349767
2007-06-07,linear,-0.02738572760997704
2007-06-08,linear,-0.02738572760997704
2007-06-11,linear,-0.04054601268877611
2007-06-12,linear,-0.032693827055878644
2007-06-13,linear,-0.023147543565631867
2007-06-14,linear,-0.01733239591721103
2007-06-15,linear,-0.01733239591721103
2007-06-18,linear,-0.016692841903441002
2007-06-19,linear,-0.017435523153637722
2007-06-20,linear,-0.02044909329235811
2007-06-21,linear,-0.02423439884078893
2007-06-22,linear,-0.02423439884078893
2007-06-25,linear,-0.031127378075791134
2007-06-26,linear,-0.0368727965378044
2007-06-27,linear,-0.035334632670226185
2007-06-28,linear,-0.03235226285645998
2007-06-29,linear,-0.03235226285645998
2007-07-02,linear,-0.025224345103311285
2007-07-03,linear,-0.023445054544907196
2007-07-04,linear,-0.028923356502425834
2007-07-05,linear,-0.023953045123013106
2007-07-06,linear,-0.023953045123013106
2007-07-09,linear,-0.035199153454402166
2007-07-10,linear,-0.03640909713694074
2007-07-11,linear,-0.024887840805412065
2007-07-12,linear,-0.014888112382811958
2007-07-13,linear,-0.014888112382811958
2007-07-16,linear,-0.01783149973014342
2007-07-17,linear,-0.030006855718384684
2007-07-18,linear,-0.03208882127173385
2007-07-19,linear,-0.04485113182343958
2007-07-20,linear,-0.04485113182343958
2007-07-23,linear,-0.056820427560328235
2007-07-24,linear,-0.05945451815417968
2007-07-25,linear,-0.08082953269595972
2007-07-26,linear,-0.09094880713886355
2007-07-27,linear,-0.09094880713886355
2007-07-30,linear,-0.07403351881027986
2007-07-31,linear,-0.08177668746316491
2007-08-01,linear,-0.07258100071524665
2007-08-02,linear,-0.09362625922966494
2007-08-03,linear,-0.09362625922966494
2007-08-06,linear,-0.07614410177889919
2007-08-07,linear,-0.0539486124671269
2007-08-08,linear,-0.08623820599956644
2007-08-09,linear,-0.11101593319410563
2007-08-10,linear,-0.11101593319410563
2007-08-13,linear,-0.1303288252853949
2007-08-14,linear,-0.1452286050204845
2007-08-15,linear,-0.1547817873275127
2007-08-16,linear,-0.11649178124822734
2007-08-17,linear,-0.11649178124822734
2007-08-20,linear,-0.11574950062607925
2007-08-21,linear,-0.10546081449548861
2007-08-22,linear,-0.10195312017074498
2007-08-23,linear,-0.09968183367287131
2007-08-24,linear,-0.09968183367287131
2007-08-27,linear,-0.12394662118483002
2007-08-28,linear,-0.11268499499061713
2007-08-29,linear,-0.10956026912065242
2007-08-30,linear,-0.09624732289434945
2007-08-31,linear,-0.09624732289434945
2007-09-03,linear,-0.09379629807678191
2007-09-04,linear,-0.11154863544149196
2007-09-05,linear,-0.11305157138549915
2007-09-06,linear,-0.1317310169378747
2007-09-07,linear,-0.1317310169378747
2007-09-10,linear,-0.11536174775494279
2007-09-11,linear,-0.11915127112274537
2007-09-12,linear,-0.11617623559479162
2007-09-13,linear,-0.12314345481711653
2007-09-14,linear,-0.12314345481711653
2007-09-17,linear,-0.08709346247589012
2007-09-18,linear,-0.0644667847028415
2007-09-19,linear,-0.07706583203451078
2007-09-20,linear,-0.08346265612410109
2007-09-21,linear,-0.08346265612410109
2007-09-24,linear,-0.09001143614758034
2007-09-25,linear,-0.0848217867626776
2007-09-26,linear,-0.07545360050052508
2007-09-27,linear,-0.07466943004358473
2007-09-28,linear,-0.07466943004358473
2007-10-01,linear,-0.055426625702541976
2007-10-02,linear,-0.050204960525864206
2007-10-03,linear,-0.04469127978754028
2007-10-04,linear,-0.035785448581589496
2007-10-05,linear,-0.035785448581589496
2007-10-08,linear,-0.030974926317000495
2007-10-09,linear,-0.03838176444092045
2007-10-10,linear,-0.04295577636303216
2007-10-11,linear,-0.04625056815043593
2007-10-12,linear,-0.04625056815043593
2007-10-15,linear,-0.06362479233339491
2007-10-16,linear,-0.06144161483869792
2007-10-17,linear,-0.06277720809057541
2007-10-18,linear,-0.07996413874844699
2007-10-19,linear,-0.07996413874844699
2007-10-22,linear,-0.06890071253599472
2007-10-23,linear,-0.07659884224739555
2007-10-24,linear,-0.0764359610341
2007-10-25,linear,-0.06379769821643311
2007-10-26,linear,-0.06379769821643311
2007-10-29,linear,-0.06290735114623058
2007-10-30,linear,-0.047724379305414066
2007-10-31,linear,-0.08081127744724703
2007-11-01,linear,-0.10410687661726203
2007-11-02,linear,-0.10410687661726203
2007-11-05,linear,-0.10082705471335662
2007-11-06,linear,-0.11800850574704047
2007-11-07,linear,-0.12342697892944465
