Date,strategy,rolling_return
2011-01-13,gaussian,-0.09939678243796889
2011-01-14,gaussian,-0.08785123050645868
2011-01-17,gaussian,-0.08476886572338348
2011-01-18,gaussian,-0.09694088064453198
2011-01-19,gaussian,-0.0989798306505106
2011-01-20,gaussian,-0.07600858081605769
2011-01-21,gaussian,-0.02994525616430248
2011-01-24,gaussian,-0.01989729614207148
2011-01-25,gaussian,-0.025500692993140082
2011-01-26,gaussian,-0.024824043773297083
2011-01-27,gaussian,-0.05077575447387739
2011-01-28,gaussian,-0.04599724429456728
2011-01-31,gaussian,-0.010897476479419885
2011-02-01,gaussian,-0.0015938957265686816
2011-02-02,gaussian,-0.03240495508769578
2011-02-03,gaussian,-0.04213126806157082
2011-02-04,gaussian,-0.03729149997054882
2011-02-07,gaussian,-0.038186501512869515
2011-02-08,gaussian,-0.04556093028265981
2011-02-09,gaussian,-0.027081426014857017
2011-02-10,gaussian,-0.03266714147056142
2011-02-11,gaussian,-0.02495690381611682
2011-02-14,gaussian,-0.030070678924027816
2011-02-15,gaussian,-0.01292461509364972
2011-02-16,gaussian,-0.02015637463195652
2011-02-17,gaussian,-0.03396922932653152
2011-02-18,gaussian,-0.03883116132697382
2011-02-21,gaussian,-0.09127403463480552
2011-02-22,gaussian,-0.09330164053262313
2011-02-23,gaussian,-0.08981993613252101
2011-02-24,gaussian,-0.08708680193418702
2011-02-25,gaussian,-0.08746632814221403
2011-02-28,gaussian,-0.10940297911059021
2011-03-01,gaussian,-0.11583607136295251
2011-03-02,gaussian,-0.12866770771582242
2011-03-03,gaussian,-0.1498979141587838
2011-03-04,gaussian,-0.13415143006293434
2011-03-07,gaussian,-0.11914510379115813
2011-03-08,gaussian,-0.12525092523619533
2011-03-09,gaussian,-0.14237561632495732
2011-03-10,gaussian,-0.14379915342202113
2011-03-11,gaussian,-0.15337460415596244
2011-03-14,gaussian,-0.17568038143679643
2011-03-15,gaussian,-0.19992806330114063
2011-03-16,gaussian,-0.17772475373626714
2011-03-17,gaussian,-0.16820294525587554
2011-03-18,gaussian,-0.18437738114684893
2011-03-21,gaussian,-0.18057319286573725
2011-03-22,gaussian,-0.17874249305613615
2011-03-23,gaussian,-0.17777745882485152
2011-03-24,gaussian,-0.18348546738705024
2011-03-25,gaussian,-0.17252389797361453
2011-03-28,gaussian,-0.20489662715853965
2011-03-29,gaussian,-0.20564095530204154
2011-03-30,gaussian,-0.21610598440979092
2011-03-31,gaussian,-0.22371450351395203
2011-04-01,gaussian,-0.22870620974184452
2011-04-04,gaussian,-0.19027717330046204
2011-04-05,gaussian,-0.17535344575097483
2011-04-06,gaussian,-0.18196279829018952
2011-04-07,gaussian,-0.16941377361177232
2011-04-08,gaussian,-0.14799580824032513
2011-04-11,gaussian,-0.16559543084713255
2011-04-12,gaussian,-0.16007547172848044
2011-04-13,gaussian,-0.14157572258565673
2011-04-14,gaussian,-0.13950907109891444
2011-04-15,gaussian,-0.15723812023809733
2011-04-18,gaussian,-0.14578477093927833
2011-04-19,gaussian,-0.1339888749587317
2011-04-20,gaussian,-0.06383352000848933
2011-04-21,gaussian,-0.042149798099192934
2011-04-22,gaussian,0.01504356165113217
2011-04-25,gaussian,0.04272923399472097
2011-04-26,gaussian,0.05315487718909477
2011-04-27,gaussian,0.07458415758239087
2011-04-28,gaussian,0.07359688810070808
2011-04-29,gaussian,0.08242856191239548
2011-05-02,gaussian,0.13276465598358428
2011-05-03,gaussian,0.11949460783744367
2011-05-04,gaussian,0.10802897157955818
2011-05-05,gaussian,0.11341914822408516
2011-05-06,gaussian,0.13191892640046377
2011-05-09,gaussian,0.12028525335882727
2011-05-10,gaussian,0.11097299817282028
2011-05-11,gaussian,0.12499883630742607
2011-05-12,gaussian,0.10720987909071317
2011-05-13,gaussian,0.06180255366348077
2011-05-16,gaussian,0.07299530225938658
2011-05-17,gaussian,0.08116786482122848
2011-05-18,gaussian,0.09195785505247968
2011-05-19,gaussian,0.07395902654147697
2011-05-20,gaussian,0.07230716937295167
2011-05-23,gaussian,0.10700579674978718
2011-05-24,gaussian,0.12487912278298179
2011-05-25,gaussian,0.13015998899026138
2011-05-26,gaussian,0.1305895316053164
2011-05-27,gaussian,0.10517031813546188
2011-05-30,gaussian,0.11269874092884238
2011-05-31,gaussian,0.09148896725901558
2011-06-01,gaussian,0.060751625828409685
2011-06-02,gaussian,0.06945945512849598
2011-06-03,gaussian,0.06005122753254008
2011-06-06,gaussian,0.04317794753412418
2011-06-07,gaussian,0.03898288873540168
2011-06-08,gaussian,0.04818136720069158
2011-06-09,gaussian,0.04134748119222038
2011-06-10,gaussian,0.06739707489732667
2011-06-13,gaussian,0.07555694530303286
2011-06-14,gaussian,0.05588320703174937
2011-06-15,gaussian,0.08404003238415707
2011-06-16,gaussian,0.09341077148266418
2011-06-17,gaussian,0.09909507999015388
2011-06-20,gaussian,0.11462874935130497
2011-06-21,gaussian,0.11216759242800847
2011-06-22,gaussian,0.054668786325240276
2011-06-23,gaussian,-0.014244891304219333
2011-06-24,gaussian,-0.031647720816576734
2011-06-27,gaussian,-0.020081004610654235
2011-06-28,gaussian,0.0012364312185163644
2011-06-29,gaussian,-0.009931827693751331
2011-06-30,gaussian,0.01822891413914287
2011-07-01,gaussian,0.02247474075657797
2011-07-04,gaussian,0.04493592988113567
2011-07-05,gaussian,0.02532060584953567
2011-07-06,gaussian,0.01810114829262877
2011-07-07,gaussian,0.002053241911185371
2011-07-08,gaussian,-0.024207246522756028
2011-07-11,gaussian,-0.035912298477514724
2011-07-12,gaussian,-0.029640569607554026
2011-07-13,gaussian,-0.05491338658290153
2011-07-14,gaussian,-0.06432610432581412
2011-07-15,gaussian,-0.06394878285692793
2011-07-18,gaussian,-0.04043512925225263
2011-07-19,gaussian,-0.003358720771623032
2011-07-20,gaussian,0.05685267373343547
2011-07-21,gaussian,0.05847638535692267
2011-07-22,gaussian,0.06599469397905237
2011-07-25,gaussian,0.07279450988117497
2011-07-26,gaussian,0.05059152109100247
2011-07-27,gaussian,0.07148525333449457
2011-07-28,gaussian,0.10333864857598386
2011-07-29,gaussian,0.12368740201561218
2011-08-01,gaussian,0.09441495373829006
2011-08-02,gaussian,0.08106765461560446
2011-08-03,gaussian,0.024606765489048076
2011-08-04,gaussian,0.004081281222943572
2011-08-05,gaussian,0.024935108787872973
2011-08-08,gaussian,0.08534267225548178
2011-08-09,gaussian,0.023496442422933674
2011-08-10,gaussian,0.08905551422131718
2011-08-11,gaussian,0.14113199384886949
2011-08-12,gaussian,0.1300194295719464
2011-08-15,gaussian,0.10860991756148057
2011-08-16,gaussian,0.10815298454247667
2011-08-17,gaussian,0.041191259431843666
2011-08-18,gaussian,-0.026096918877533425
2011-08-19,gaussian,-0.033842796576134426
2011-08-22,gaussian,-0.03776985282785883
2011-08-23,gaussian,-0.009310161528606826
2011-08-24,gaussian,0.03271149968893997
2011-08-25,gaussian,0.021070117552422177
2011-08-26,gaussian,-0.0023249485741485294
2011-08-29,gaussian,-0.003849459239501029
2011-08-30,gaussian,0.01300444810562787
2011-08-31,gaussian,-0.00753831696337303
2011-09-01,gaussian,-0.060573052015913134
2011-09-02,gaussian,-0.04498560577219274
2011-09-05,gaussian,-0.06704130914222553
2011-09-06,gaussian,-0.028198802773570536
2011-09-07,gaussian,-0.025340468839501137
2011-09-08,gaussian,-0.06515810594588624
2011-09-09,gaussian,-0.05823356183093123
2011-09-12,gaussian,-0.023515746257851328
2011-09-13,gaussian,-0.016721337009904927
2011-09-14,gaussian,0.03606966869432387
2011-09-15,gaussian,0.04343290731590667
2011-09-16,gaussian,0.04732601164490217
2011-09-19,gaussian,0.04389138806589337
2011-09-20,gaussian,0.018679324045142668
2011-09-21,gaussian,-0.05557382139080893
2011-09-22,gaussian,-0.02677579855159723
2011-09-23,gaussian,-0.026434715108426127
2011-09-26,gaussian,0.021738676192004376
2011-09-27,gaussian,0.004208271716699977
2011-09-28,gaussian,0.04076314744483268
2011-09-29,gaussian,-0.006676594661197417
2011-09-30,gaussian,0.0034375550588476786
2011-10-03,gaussian,0.006390334464857979
2011-10-04,gaussian,0.061762058249758375
2011-10-05,gaussian,0.09945546294353619
2011-10-06,gaussian,0.07513133316644698
2011-10-07,gaussian,0.06334755451622327
2011-10-10,gaussian,0.08196662357071609
2011-10-11,gaussian,0.10886017178270269
2011-10-12,gaussian,0.07096566377773268
2011-10-13,gaussian,0.06845202421404838
2011-10-14,gaussian,0.06931391311801198
2011-10-17,gaussian,0.08853139257992017
2011-10-18,gaussian,0.09933226013153768
2011-10-19,gaussian,0.08113991341878897
2011-10-20,gaussian,0.10853431430272517
2011-10-21,gaussian,0.07828653757191488
2011-10-24,gaussian,0.06268590751516628
2011-10-25,gaussian,0.07051130223532358
2011-10-26,gaussian,0.15280219217561658
2011-10-27,gaussian,0.16433545423906015
2011-10-28,gaussian,0.17202587468498096
2011-10-31,gaussian,0.07904424983206987
2011-11-01,gaussian,0.09464647986973178
2011-11-02,gaussian,0.137712553177063
2011-11-03,gaussian,0.12748128312452048
2011-11-04,gaussian,0.10490314318060978
2011-11-07,gaussian,0.1329876510228115
2011-11-08,gaussian,0.08375747500592298
2011-11-09,gaussian,0.11092718098577148
2011-11-10,gaussian,0.15397940540015637
2011-11-11,gaussian,0.1547720230949518
2011-11-14,gaussian,0.16398053996429676
2011-11-15,gaussian,0.1590961301476773
2011-11-16,gaussian,0.1574441930228245
2011-11-17,gaussian,0.12487155489568597
2011-11-18,gaussian,0.09146963564641308
2011-11-21,gaussian,0.04653728827179388
2011-11-22,gaussian,0.017205259630723883
2011-11-23,gaussian,0.02922359636527578
2011-11-24,gaussian,0.023714537762646783
2011-11-25,gaussian,-0.00047042156760531556
2011-11-28,gaussian,0.0005442093504712843
2011-11-29,gaussian,0.05406162600404048
2011-11-30,gaussian,0.04697288188972708
2011-12-01,gaussian,0.10332530351395008
2011-12-02,gaussian,0.11209894139940338
2011-12-05,gaussian,0.12086619597400217
2011-12-06,gaussian,0.12771923142583788
2011-12-07,gaussian,0.06294249267119348
2011-12-08,gaussian,0.09831749499290449
2011-12-09,gaussian,0.10061673373813379
2011-12-12,gaussian,0.07381429245189867
2011-12-13,gaussian,0.04910736453657208
2011-12-14,gaussian,0.04879843957062468
2011-12-15,gaussian,0.05260299766086688
2011-12-16,gaussian,0.05561211851830728
2011-12-19,gaussian,0.08187633066530119
2011-12-20,gaussian,0.08327471650443408
2011-12-21,gaussian,0.09593463305883838
2011-12-22,gaussian,0.09575875770934968
2011-12-23,gaussian,0.10255836899061728
2011-12-26,gaussian,0.12152903905709068
2011-12-27,gaussian,0.10198938067989428
2011-12-28,gaussian,0.10680540770548977
2011-12-29,gaussian,0.07595149445481489
2011-12-30,gaussian,0.06774901140760688
2012-01-02,gaussian,0.08663242182678027
2012-01-03,gaussian,0.06805988002992278
2012-01-04,gaussian,0.02533809758903867
2012-01-05,gaussian,0.008272091069925769
2012-01-06,gaussian,-0.00018667744394272774
2012-01-09,gaussian,0.04450204256424908
2012-01-10,gaussian,0.06388908487750747
2012-01-11,gaussian,0.09727651823613398
2012-01-12,gaussian,0.11003207459732517
2012-01-13,gaussian,0.09725422346147237
2012-01-16,gaussian,0.11185631222688668
2012-01-17,gaussian,0.12918117512862787
2012-01-18,gaussian,0.15727219752836308
2012-01-19,gaussian,0.16582077790635588
2012-01-20,gaussian,0.1730925659010627
2012-01-23,gaussian,0.1695585339295875
2012-01-24,gaussian,0.1690084723981472
2012-01-25,gaussian,0.17430073437784832
2012-01-26,gaussian,0.18144890218630802
2012-01-27,gaussian,0.18469932023566482
2012-01-30,gaussian,0.1931012523162966
2012-01-31,gaussian,0.2247132334707812
2012-02-01,gaussian,0.22999957895497564
2012-02-02,gaussian,0.23534600857348822
2012-02-03,gaussian,0.2293785030999002
2012-02-06,gaussian,0.23342217253142442
2012-02-07,gaussian,0.2524625342232518
2012-02-08,gaussian,0.27256425247333993
2012-02-09,gaussian,0.24399535881682444
2012-02-10,gaussian,0.24697294376475584
2012-02-13,gaussian,0.21391089840181823
2012-02-14,gaussian,0.21926653801556853
2012-02-15,gaussian,0.23666659702576603
2012-02-16,gaussian,0.26057670202241284
2012-02-17,gaussian,0.25008733794058924
2012-02-20,gaussian,0.2583441674344277
2012-02-21,gaussian,0.23726839487966317
2012-02-22,gaussian,0.22470120697557572
2012-02-23,gaussian,0.23793475089346522
2012-02-24,gaussian,0.2525337042016587
2012-02-27,gaussian,0.26476594069401266
2012-02-28,gaussian,0.26256687496605585
2012-02-29,gaussian,0.29844247078775293
2012-03-01,gaussian,0.32722845463581063
2012-03-02,gaussian,0.31698452733315363
2012-03-05,gaussian,0.25810686200172456
2012-03-06,gaussian,0.26744643704113125
2012-03-07,gaussian,0.28643993454387057
2012-03-08,gaussian,0.28717187368981734
2012-03-09,gaussian,0.2818942782096425
2012-03-12,gaussian,0.31836561436726396
2012-03-13,gaussian,0.32155401559043545
2012-03-14,gaussian,0.34034663922969355
2012-03-15,gaussian,0.3575801511669635
2012-03-16,gaussian,0.3730928851875462
2012-03-19,gaussian,0.35648382052102073
2012-03-20,gaussian,0.3472559937996371
2012-03-21,gaussian,0.3316134926247236
2012-03-22,gaussian,0.32516996636706724
2012-03-23,gaussian,0.32153515084807727
2012-03-26,gaussian,0.3180761589218059
2012-03-27,gaussian,0.3132846942251265
2012-03-28,gaussian,0.29519764241895896
2012-03-29,gaussian,0.295005375753353
2012-03-30,gaussian,0.3123279467566255
2012-04-02,gaussian,0.30062676452162473
2012-04-03,gaussian,0.27376058213092214
2012-04-04,gaussian,0.2685273872895495
2012-04-05,gaussian,0.2527768281828327
2012-04-06,gaussian,0.23662043201177335
2012-04-09,gaussian,0.20128282782560142
2012-04-10,gaussian,0.22420027638623952
2012-04-11,gaussian,0.23980686638483623
2012-04-12,gaussian,0.20228499897237684
2012-04-13,gaussian,0.19415985815833162
2012-04-16,gaussian,0.23593541696508713
2012-04-17,gaussian,0.20829135662046533
2012-04-18,gaussian,0.18604482253888754
2012-04-19,gaussian,0.21230967716827254
2012-04-20,gaussian,0.23070548692569923
2012-04-23,gaussian,0.2444207725400754
2012-04-24,gaussian,0.2622626235732841
2012-04-25,gaussian,0.2416228021294264
2012-04-26,gaussian,0.2586269219996915
2012-04-27,gaussian,0.2671984911650529
2012-04-30,gaussian,0.291278859116502
2012-05-01,gaussian,0.27193106171154946
2012-05-02,gaussian,0.25170769370716983
2012-05-03,gaussian,0.23591764706983862
2012-05-04,gaussian,0.23756587117023603
2012-05-07,gaussian,0.23224456005523114
2012-05-08,gaussian,0.21533863280787835
2012-05-09,gaussian,0.2510428385747545
2012-05-10,gaussian,0.21311216145239553
2012-05-11,gaussian,0.2124810463847205
2012-05-14,gaussian,0.18010648332961593
2012-05-15,gaussian,0.17110817750609314
2012-05-16,gaussian,0.13619594920353123
2012-05-17,gaussian,0.14696594161127335
2012-05-18,gaussian,0.15398451500301824
2012-05-21,gaussian,0.16801887060929085
2012-05-22,gaussian,0.13946724393916266
2012-05-23,gaussian,0.15050411898086744
2012-05-24,gaussian,0.14868257411101343
2012-05-25,gaussian,0.14847119679455353
2012-05-28,gaussian,0.16129117503293255
2012-05-29,gaussian,0.14244522601124623
2012-05-30,gaussian,0.12203355644241874
2012-05-31,gaussian,0.12200039868859315
2012-06-01,gaussian,0.13338521368836673
2012-06-04,gaussian,0.13471440480452393
2012-06-05,gaussian,0.17498215883139753
2012-06-06,gaussian,0.16328367794168222
2012-06-07,gaussian,0.16654638995083315
2012-06-08,gaussian,0.19488634965403295
2012-06-11,gaussian,0.22246397758765762
2012-06-12,gaussian,0.22294793724287454
2012-06-13,gaussian,0.21837476105438203
2012-06-14,gaussian,0.22659435593308933
2012-06-15,gaussian,0.20493633228953845
2012-06-18,gaussian,0.20336039619298704
2012-06-19,gaussian,0.22086581654267984
2012-06-20,gaussian,0.2126930870225237
2012-06-21,gaussian,0.23055190934059944
2012-06-22,gaussian,0.23332402363888344
2012-06-25,gaussian,0.24061541072815323
2012-06-26,gaussian,0.2638711634229152
2012-06-27,gaussian,0.2550008180102636
2012-06-28,gaussian,0.28936545649335577
2012-06-29,gaussian,0.28872811348596017
2012-07-02,gaussian,0.3030116320912295
2012-07-03,gaussian,0.2997265094031633
2012-07-04,gaussian,0.25796781165155075
2012-07-05,gaussian,0.18837730055878313
2012-07-06,gaussian,0.127325020238008
2012-07-09,gaussian,0.12641789258192193
2012-07-10,gaussian,0.13209748326136103
2012-07-11,gaussian,0.11237773672143853
2012-07-12,gaussian,0.14543482272474864
2012-07-13,gaussian,0.13753476389764444
2012-07-16,gaussian,0.14176794519157632
2012-07-17,gaussian,0.13895606849641512
2012-07-18,gaussian,0.1773596611965254
2012-07-19,gaussian,0.15615653243640393
2012-07-20,gaussian,0.20075255521358532
2012-07-23,gaussian,0.21169269454952505
2012-07-24,gaussian,0.21951592476360784
2012-07-25,gaussian,0.21154326451162483
2012-07-26,gaussian,0.3020587918646002
2012-07-27,gaussian,0.2568728185339566
2012-07-30,gaussian,0.21503110789026783
2012-07-31,gaussian,0.22062201686481803
2012-08-01,gaussian,0.20577510137922564
2012-08-02,gaussian,0.26367789339979913
2012-08-03,gaussian,0.3301484497449043
2012-08-06,gaussian,0.3591627541194756
2012-08-07,gaussian,0.36261802118403524
2012-08-08,gaussian,0.34950654929739755
2012-08-09,gaussian,0.31429033777759385
2012-08-10,gaussian,0.29541779453887185
2012-08-13,gaussian,0.31017107757588197
2012-08-14,gaussian,0.3081663309110905
2012-08-15,gaussian,0.324052634693689
2012-08-16,gaussian,0.32082426416746496
2012-08-17,gaussian,0.33119844938212767
2012-08-20,gaussian,0.40478189471586706
2012-08-21,gaussian,0.39972755965857937
2012-08-22,gaussian,0.42277743786349464
2012-08-23,gaussian,0.3802637015433156
2012-08-24,gaussian,0.3839898001527315
2012-08-27,gaussian,0.4325055978031722
2012-08-28,gaussian,0.4382644486301336
2012-08-29,gaussian,0.3744652693185968
2012-08-30,gaussian,0.3858125249930047
2012-08-31,gaussian,0.340937485780176
2012-09-03,gaussian,0.33357513969285557
2012-09-04,gaussian,0.33562766992275844
2012-09-05,gaussian,0.3808975323380787
2012-09-06,gaussian,0.44275193697519083
2012-09-07,gaussian,0.4903796228427489
2012-09-10,gaussian,0.46409158921771615
2012-09-11,gaussian,0.4816726063968556
2012-09-12,gaussian,0.43783223469199734
2012-09-13,gaussian,0.4897623072581657
2012-09-14,gaussian,0.4547118624843314
2012-09-17,gaussian,0.48412936596948886
2012-09-18,gaussian,0.4879923809815853
2012-09-19,gaussian,0.4785818019050956
2012-09-20,gaussian,0.4298171336578307
2012-09-21,gaussian,0.3867895528600074
2012-09-24,gaussian,0.41268028068569984
2012-09-25,gaussian,0.38525757877043953
2012-09-26,gaussian,0.3750386185685619
2012-09-27,gaussian,0.3355840173643887
2012-09-28,gaussian,0.37441152444750603
2012-10-01,gaussian,0.3833390323648031
2012-10-02,gaussian,0.3888415785699001
2012-10-03,gaussian,0.3811908137346038
2012-10-04,gaussian,0.38518376715780833
2012-10-05,gaussian,0.4036416116869844
2012-10-08,gaussian,0.3637290101191481
2012-10-09,gaussian,0.3595180441128285
2012-10-10,gaussian,0.3985427675878193
2012-10-11,gaussian,0.3842828214604196
2012-10-12,gaussian,0.3064556359541994
2012-10-15,gaussian,0.3154795302228052
2012-10-16,gaussian,0.341394950763653
2012-10-17,gaussian,0.4410016826226868
2012-10-18,gaussian,0.40425845530289
2012-10-19,gaussian,0.388393861250148
2012-10-22,gaussian,0.3847074265605463
2012-10-23,gaussian,0.38350348428856357
2012-10-24,gaussian,0.3644233861745755
2012-10-25,gaussian,0.4075628528668862
2012-10-26,gaussian,0.41271222164622234
2012-10-29,gaussian,0.38469330332342644
2012-10-30,gaussian,0.3914048719346081
2012-10-31,gaussian,0.4206197364170953
2012-11-01,gaussian,0.4251719006683461
2012-11-02,gaussian,0.4535490459414721
2012-11-05,gaussian,0.46547601223740737
2012-11-06,gaussian,0.4244342373951287
2012-11-07,gaussian,0.4554591037371288
2012-11-08,gaussian,0.47576387979825935
2012-11-09,gaussian,0.4695474741982813
2012-11-12,gaussian,0.4650058500157588
2012-11-13,gaussian,0.44775596516861177
2012-11-14,gaussian,0.4550574312747642
2012-11-15,gaussian,0.39088283316459754
2012-11-16,gaussian,0.39222087166446074
2012-11-19,gaussian,0.3509021456198344
2012-11-20,gaussian,0.35380007576950057
2012-11-21,gaussian,0.3623060521999799
2012-11-22,gaussian,0.3656259051188173
2012-11-23,gaussian,0.4161567424531332
2012-11-26,gaussian,0.3852269083775335
2012-11-27,gaussian,0.3805774315810181
2012-11-28,gaussian,0.42609265411607516
2012-11-29,gaussian,0.45143049055685364
2012-11-30,gaussian,0.4460054789192705
2012-12-03,gaussian,0.4507770078241648
2012-12-04,gaussian,0.4626472859744599
2012-12-05,gaussian,0.43553652316689456
2012-12-06,gaussian,0.43387708049719603
2012-12-07,gaussian,0.41086388523560524
2012-12-10,gaussian,0.4161119798787391
2012-12-11,gaussian,0.4248962031909202
2012-12-12,gaussian,0.4351072648263183
2012-12-13,gaussian,0.45351742500058
2012-12-14,gaussian,0.4432239820472419
2012-12-17,gaussian,0.4606199142765172
2012-12-18,gaussian,0.4706506106776707
2012-12-19,gaussian,0.4432025697944382
2012-12-20,gaussian,0.4475374354537766
2012-12-21,gaussian,0.4822528115580062
2012-12-24,gaussian,0.5110352655726473
2012-12-25,gaussian,0.5108778095298377
2012-12-26,gaussian,0.4585904104289946
2012-12-27,gaussian,0.4337204279616294
2012-12-28,gaussian,0.41546646288957223
2012-12-31,gaussian,0.4080247989051608
2013-01-01,gaussian,0.4388360147317303
2013-01-02,gaussian,0.4351010373500506
2013-01-03,gaussian,0.4244798428385243
2013-01-04,gaussian,0.3681816946119989
2013-01-07,gaussian,0.35219357418245983
2013-01-08,gaussian,0.3689035312579751
2013-01-09,gaussian,0.3863356167610475
2013-01-10,gaussian,0.3995131782473189
2013-01-11,gaussian,0.38673800195566593
2013-01-14,gaussian,0.3862361585406484
2013-01-15,gaussian,0.38058129307953403
2013-01-16,gaussian,0.3715387624781299
2013-01-17,gaussian,0.34451378261256477
2013-01-18,gaussian,0.32680770938325165
2013-01-21,gaussian,0.30176913897154595
2013-01-22,gaussian,0.29596590238717513
2013-01-23,gaussian,0.3013459182330222
2013-01-24,gaussian,0.2851072899491627
2013-01-25,gaussian,0.2874170036341226
2013-01-28,gaussian,0.3214397233935893
2013-01-29,gaussian,0.317357217115948
2013-01-30,gaussian,0.33671318822922336
2013-01-31,gaussian,0.3374249449340105
2013-02-01,gaussian,0.3306967338539667
2013-02-04,gaussian,0.3243451310161428
2013-02-05,gaussian,0.323137742239607
2013-02-06,gaussian,0.3132004791055719
2013-02-07,gaussian,0.3449028289140746
2013-02-08,gaussian,0.347712074475375
2013-02-11,gaussian,0.3586056631056919
2013-02-12,gaussian,0.3524909404329244
2013-02-13,gaussian,0.3438826334677461
2013-02-14,gaussian,0.3351601429670049
2013-02-15,gaussian,0.3183069530402044
2013-02-18,gaussian,0.3236258513630325
2013-02-19,gaussian,0.3151401758701548
2013-02-20,gaussian,0.3279026502586553
2013-02-21,gaussian,0.3278583236636813
2013-02-22,gaussian,0.30727463253925097
2013-02-25,gaussian,0.2963409874354136
2013-02-26,gaussian,0.30802572536218503
2013-02-27,gaussian,0.2821822354620918
2013-02-28,gaussian,0.2722626341317228
2013-03-01,gaussian,0.2622965389525384
2013-03-04,gaussian,0.26572581366195
2013-03-05,gaussian,0.2698945462606066
2013-03-06,gaussian,0.2719355371962351
2013-03-07,gaussian,0.306946440637345
2013-03-08,gaussian,0.3240868822814872
2013-03-11,gaussian,0.3098952049745883
2013-03-12,gaussian,0.30190985283514654
2013-03-13,gaussian,0.3128786954872652
2013-03-14,gaussian,0.3236778232803471
2013-03-15,gaussian,0.3533141333926723
2013-03-18,gaussian,0.3275559619696108
2013-03-19,gaussian,0.3381184283183052
2013-03-20,gaussian,0.352227014837048
2013-03-21,gaussian,0.37757668823165735
2013-03-22,gaussian,0.38772783427341406
2013-03-25,gaussian,0.3856084118606264
2013-03-26,gaussian,0.3809829557626013
2013-03-27,gaussian,0.40950420598391357
2013-03-28,gaussian,0.3865552181183408
2013-03-29,gaussian,0.3673125578415266
2013-04-01,gaussian,0.41451546170464165
2013-04-02,gaussian,0.39192284928297594
2013-04-03,gaussian,0.34969520884271116
2013-04-04,gaussian,0.37529574470155747
2013-04-05,gaussian,0.39512448162868335
2013-04-08,gaussian,0.39047550537155795
2013-04-09,gaussian,0.41849171858660983
2013-04-10,gaussian,0.4064162228773337
2013-04-11,gaussian,0.37822886814848056
2013-04-12,gaussian,0.3839689175114518
2013-04-15,gaussian,0.3787861964971404
2013-04-16,gaussian,0.3656967376928734
2013-04-17,gaussian,0.33802498461900254
2013-04-18,gaussian,0.37201802634445497
2013-04-19,gaussian,0.39282786065747244
2013-04-22,gaussian,0.42437987002647887
2013-04-23,gaussian,0.4272576061152127
2013-04-24,gaussian,0.44987592846517394
2013-04-25,gaussian,0.46377119550224355
2013-04-26,gaussian,0.43668769057352147
2013-04-29,gaussian,0.461409547139247
2013-04-30,gaussian,0.46247109992606394
2013-05-01,gaussian,0.48420343724940973
2013-05-02,gaussian,0.49673559259589195
2013-05-03,gaussian,0.515662442399665
2013-05-06,gaussian,0.5412381264051549
2013-05-07,gaussian,0.5448111069879372
2013-05-08,gaussian,0.5193618286313859
2013-05-09,gaussian,0.5463919257393965
2013-05-10,gaussian,0.5393496227744586
2013-05-13,gaussian,0.5518407878243973
2013-05-14,gaussian,0.5613346580192614
2013-05-15,gaussian,0.5577551179022234
2013-05-16,gaussian,0.5948082384530071
2013-05-17,gaussian,0.594271646919557
2013-05-20,gaussian,0.6122685526607216
2013-05-21,gaussian,0.6136688515687942
2013-05-22,gaussian,0.5610752549988961
2013-05-23,gaussian,0.5167633402610905
2013-05-24,gaussian,0.5084497675247358
2013-05-27,gaussian,0.5231796855568001
2013-05-28,gaussian,0.5133799090176057
2013-05-29,gaussian,0.5264651171614899
2013-05-30,gaussian,0.5241964684662652
2013-05-31,gaussian,0.5111961757595225
2013-06-03,gaussian,0.5005466782875105
2013-06-04,gaussian,0.47918240457950634
2013-06-05,gaussian,0.4493102664851306
2013-06-06,gaussian,0.45434839909320335
2013-06-07,gaussian,0.46696177221597446
2013-06-10,gaussian,0.45352719580243983
2013-06-11,gaussian,0.44206540814872813
2013-06-12,gaussian,0.4589884912650937
2013-06-13,gaussian,0.43235487668773787
2013-06-14,gaussian,0.44790635116555017
2013-06-17,gaussian,0.4151212583218088
2013-06-18,gaussian,0.411402528521565
2013-06-19,gaussian,0.37518952747926476
2013-06-20,gaussian,0.35585142727612895
2013-06-21,gaussian,0.37863538017521176
2013-06-24,gaussian,0.42937762187820205
2013-06-25,gaussian,0.43876001794816205
2013-06-26,gaussian,0.43904390480363664
2013-06-27,gaussian,0.42138580039296203
2013-06-28,gaussian,0.4387869769899184
2013-07-01,gaussian,0.4233096452823096
2013-07-02,gaussian,0.4106527287587138
2013-07-03,gaussian,0.44469583502770954
2013-07-04,gaussian,0.45294052923029415
2013-07-05,gaussian,0.4494334041161085
2013-07-08,gaussian,0.4992437211751157
2013-07-09,gaussian,0.48759977468315624
2013-07-10,gaussian,0.5215071456164608
2013-07-11,gaussian,0.521325274661389
2013-07-12,gaussian,0.4803260701319289
2013-07-15,gaussian,0.44407720837036935
2013-07-16,gaussian,0.4518433496221622
2013-07-17,gaussian,0.48084688858894964
2013-07-18,gaussian,0.47457453576582187
2013-07-19,gaussian,0.5033492341416713
2013-07-22,gaussian,0.4518122182510597
2013-07-23,gaussian,0.455337309276977
2013-07-24,gaussian,0.44991857026026044
2013-07-25,gaussian,0.44381751043826356
